user_id,avg_daily_listening_hours,skip_rate_pct
306,1.18,30.94
12636,1.24,20.06
23063,0.8,14.32
12502,1.45,20.58
23885,2.62,11.55
22956,1.01,22.46
31035,0.85,27.75
2735,2.52,23.82
7404,1.91,9.61
1633,1.53,22.12
9133,1.19,
39835,0.26,19.31
21070,2.13,22.18
42205,,36.98
10871,1.06,23.55
15380,0.56,26.42
45185,1.17,13.71
38650,3.67,25.57
40500,0.69,20.81
32199,2.76,
44422,1.24,24.33
12288,0.87,21.83
1522,0.68,7.28
44297,0.49,24.28
31637,1.2,20.72
29341,0.9,20.55
25755,,17.33
27696,1.18,
2058,1.97,
39623,1.5,12.84
46033,2.91,97.49
39871,0.64,15.11
34407,1.2,4.64
9179,0.63,34.07
43154,0.96,12.14
19482,2.17,71.6
40600,0.68,17.94
12141,1.84,33.7
2531,2.13,27.74
39095,1.36,20.48
18348,7.54,67.87
20082,0.67,
7690,1.47,30.64
13741,,41.33
34096,1.52,21.61
34161,1.07,4.52
15871,0.56,25.17
37452,1.24,18.33
16141,1.21,11.6
35597,4.18,15.52
38766,2.21,26.8
8183,2.71,11.13
26421,3.2,81.71
32188,0.34,13.31
27280,2.02,26.0
29862,2.95,30.06
12287,1.41,24.52
42548,2.45,32.35
40720,1.55,26.59
46113,1.4,26.17
15191,1.75,21.79
18517,0.99,22.76
14779,0.99,10.91
39904,2.14,27.71
43032,,
10704,,20.22
38115,,89.07
38665,1.18,8.48
10186,3.52,86.81
8868,0.48,
45639,1.04,27.67
3993,3.84,91.78
35213,1.02,10.28
48035,1.58,21.87
33503,4.94,75.77
13537,1.94,22.18
10949,2.41,87.87
42090,1.98,32.27
31658,2.39,9.84
49061,0.89,24.69
36345,,16.31
9016,1.93,31.54
6235,3.29,83.87
45054,1.41,15.57
49181,2.86,9.13
22769,0.88,31.34
8601,3.19,22.56
20386,1.87,8.96
3716,0.72,21.2
24347,1.51,19.67
43514,0.75,28.88
2810,1.38,29.65
48290,0.49,23.87
6213,4.91,87.5
42747,0.81,16.46
23524,0.42,13.9
9157,2.1,15.34
6372,1.53,22.92
2462,3.45,
27645,1.27,30.65
17437,0.67,17.88
4703,0.42,19.81
29850,2.73,13.75
8785,2.18,
16769,1.58,28.17
25682,2.21,9.22
42858,2.66,9.41
38250,2.91,9.75
4177,1.89,
14243,1.56,21.63
29567,1.43,21.1
2928,1.27,18.06
48765,2.03,7.67
6927,0.7,20.58
2403,2.09,19.79
43874,1.65,13.92
41943,3.34,87.08
29107,1.22,17.73
3020,2.33,22.35
15062,,20.81
25426,2.39,38.28
1542,1.38,20.15
1878,2.15,10.14
30781,3.08,
12005,0.89,30.07
30608,2.24,26.62
44370,3.08,10.19
40937,2.62,39.4
46617,5.13,18.28
45455,1.43,18.81
18118,0.8,24.89
13398,2.33,24.4
17620,0.29,
24356,0.16,17.99
3996,0.7,28.12
23427,3.75,32.93
39490,1.55,18.27
24803,0.24,29.25
32153,,34.9
22915,2.41,23.69
6330,1.09,5.58
48543,0.68,20.04
47770,1.71,21.43
9090,0.91,14.05
774,3.01,21.44
22899,1.75,
7511,2.27,
34404,3.56,23.98
12646,1.83,35.21
37258,1.32,32.51
7910,2.58,15.05
6364,1.67,30.04
35541,2.81,42.83
22863,3.4,27.5
3456,1.92,22.43
3545,1.18,
13484,0.47,13.62
7799,1.2,15.15
21674,0.68,33.5
46776,0.73,12.36
40900,0.59,18.27
21159,2.17,38.49
40297,2.73,97.06
38232,0.7,28.62
40586,4.01,24.93
1293,1.51,11.93
45250,4.72,71.55
34160,1.63,31.5
48743,2.9,78.64
25181,0.75,27.87
23068,2.9,25.37
35001,2.07,27.58
37889,2.68,6.88
13814,1.18,3.09
15570,1.38,14.84
28748,3.36,15.16
48654,0.55,25.45
6308,2.11,28.73
19235,1.97,20.15
24729,1.35,16.83
3255,2.0,12.18
45686,0.4,35.06
3311,2.38,91.79
12428,1.82,32.71
9317,5.39,12.14
6926,2.72,23.74
40845,2.02,9.03
18779,1.07,24.15
41935,1.16,21.26
8308,5.19,83.71
15321,0.64,19.59
16646,1.17,14.56
11745,,22.35
40413,1.51,20.71
28151,2.17,31.09
35204,0.98,24.55
29261,5.17,10.12
42707,3.84,21.06
19052,1.82,10.58
47931,1.54,12.86
33774,1.81,10.74
21754,0.28,7.04
34021,2.73,40.46
37285,1.12,29.91
31344,4.06,13.23
1061,1.16,33.07
18858,4.67,39.6
18068,0.42,27.29
9739,1.66,21.12
38155,2.26,
18084,1.18,17.46
9160,0.51,25.71
10786,1.96,21.1
25615,1.85,19.82
26161,0.82,44.06
23380,,22.08
14589,0.98,21.09
27173,0.67,28.87
9429,1.6,27.28
18992,3.24,95.22
11297,1.68,23.57
12694,2.16,26.68
27781,,18.32
28452,1.35,11.17
1919,0.46,31.42
968,1.85,12.63
33426,2.08,22.73
24848,1.99,18.95
42835,2.34,31.39
18621,1.18,11.4
48304,1.33,25.91
25190,0.79,18.44
41299,0.77,14.91
5340,2.17,10.24
10053,,8.82
9929,0.22,26.09
821,0.3,18.44
1959,1.43,41.81
14949,1.79,27.95
45818,0.37,31.61
14760,,17.04
2619,9.5,80.53
29112,1.89,7.48
48308,0.84,41.4
36419,3.74,77.47
30754,4.25,88.31
25609,0.98,23.03
30732,2.39,18.83
10796,2.9,23.26
42829,2.15,16.1
23856,,21.89
9065,3.27,24.23
39645,,21.07
7171,0.59,31.17
24713,0.6,24.97
10678,,14.42
31384,1.16,18.06
6136,1.8,12.49
6670,2.68,29.12
11789,2.45,36.76
41565,2.27,8.15
23496,1.64,34.56
47827,0.46,22.69
7834,1.07,21.15
10512,1.39,7.81
1811,2.95,16.81
1468,1.33,
28083,1.27,10.24
19695,0.85,31.33
4207,1.6,35.93
7222,1.74,25.02
15579,0.66,16.27
9860,0.65,14.92
26019,1.39,30.89
31088,1.06,22.1
30506,2.04,23.65
37539,1.93,23.15
21736,4.06,89.34
45314,1.82,29.16
24039,1.91,6.05
17912,2.03,32.78
43369,1.5,13.57
49591,4.53,84.87
23061,1.91,10.82
33560,2.07,8.2
13239,0.85,9.75
31091,0.89,18.91
37101,1.56,33.1
35232,0.51,18.1
20763,1.1,16.66
35410,0.68,24.18
21230,0.64,
10623,0.62,24.5
6607,,27.66
35512,0.57,17.84
8363,4.55,17.71
30788,0.8,24.51
304,6.36,68.09
42654,0.17,34.23
31951,0.69,25.49
45816,5.5,100.0
16826,1.05,13.57
18394,1.08,41.19
12389,0.46,27.24
48556,5.78,32.48
23339,1.85,21.34
43207,1.61,30.91
49030,,27.01
25546,1.64,11.69
16731,0.71,16.14
48967,,18.31
33979,7.25,
39220,2.06,23.05
49122,3.76,69.48
23706,5.59,79.82
14665,1.79,
31243,1.03,26.95
8099,0.52,6.55
9805,0.81,35.62
15396,1.03,25.33
48705,5.2,22.84
36549,4.07,22.89
2858,,14.06
31803,1.04,28.48
46679,0.7,23.93
8016,1.39,11.33
32094,0.93,15.33
36513,1.12,17.78
27852,13.919999999999998,
2680,1.09,16.04
29122,1.6,77.97500000000001
26364,,10.84
48110,3.27,6.54
3179,0.79,27.5
21,2.17,28.13
13292,1.21,17.13
11119,1.9,17.97
16102,1.68,26.92
32297,0.32,22.33
3262,3.27,20.32
29270,0.89,13.16
9543,3.17,18.37
2446,2.2,15.18
417,1.54,34.26
37725,0.95,22.7
35964,1.1,7.81
35008,1.69,20.49
8758,0.49,27.62
14431,,16.2
48285,1.06,30.69
23935,0.26,18.38
14893,1.17,20.85
47092,1.53,1.26
12841,1.76,
36891,1.87,3.7
5892,1.11,25.13
25529,,18.12
19799,0.61,11.38
14316,0.81,27.16
20115,,18.08
20190,0.53,17.99
2749,1.78,28.17
8411,1.55,17.52
8798,5.61,74.26
34473,1.95,17.02
21407,2.96,26.47
3386,1.64,19.38
9474,2.86,68.7
7847,4.74,78.57
11846,1.21,24.8
22957,7.23,86.12
32992,0.73,34.6
4227,0.78,20.11
36089,0.89,14.43
29454,4.77,96.11
27448,2.58,4.1
27434,1.11,
6055,7.199999999999999,25.44
38993,2.47,6.37
1622,1.66,74.41
45603,4.05,87.88
18986,0.94,
40764,0.46,24.3
1558,4.65,14.2
9582,1.71,7.86
47396,1.09,22.57
9840,1.55,37.56
26661,0.67,8.53
42500,1.47,14.49
19503,1.35,40.79
22256,1.48,31.07
1883,3.97,23.34
5927,,
27423,8.92,79.03
47960,0.27,34.63
4092,0.96,12.56
33754,2.37,30.85
7311,1.55,18.16
27205,0.75,
26916,1.36,23.63
29249,1.98,15.85
5716,2.98,16.24
17028,1.2,11.84
11744,5.37,82.32
41522,1.09,28.11
27602,1.29,26.35
48454,1.99,21.43
27367,1.88,12.03
41291,1.92,25.55
40116,0.65,25.59
10711,7.09,72.46
24701,2.39,35.78
36240,0.77,18.52
36417,0.28,22.89
45100,1.65,6.85
23139,1.79,
31992,1.06,19.79
8429,4.29,87.27
35184,0.54,30.83
21891,1.1,7.06
23707,0.4,
31528,1.18,30.33
27016,1.81,21.17
15138,1.53,12.37
21445,1.74,19.04
21944,1.49,16.5
24404,1.56,15.28
29214,2.28,26.16
12584,0.97,21.62
46643,1.92,18.71
27747,2.33,22.43
23702,1.23,18.65
33881,3.07,38.11
42855,0.84,13.62
3767,2.87,
41766,3.31,73.63
29381,1.96,26.61
46141,0.57,16.62
44116,0.91,27.63
7024,8.79,
33051,3.34,46.04
8075,1.01,
45597,2.42,93.62
39397,1.26,24.39
6168,1.53,36.1
24167,0.96,28.22
32646,1.04,12.92
2106,0.62,16.17
20492,0.37,14.1
23739,1.49,20.07
48297,2.32,75.81
30897,2.24,30.78
48019,1.71,26.24
38777,6.3,77.6
33823,1.8,26.79
34949,,14.36
15131,1.85,80.78
8861,1.8,26.92
34929,6.08,80.92
24941,0.87,21.32
33562,1.53,24.1
21584,1.58,27.41
39129,2.2,18.22
45641,1.14,32.5
25032,0.39,7.86
49779,1.79,17.62
32239,2.42,29.89
13508,0.52,24.23
49870,0.63,16.48
36993,1.6,15.28
12248,1.79,1.73
4243,1.1,25.73
25975,1.36,15.86
46746,1.4,20.79
19388,1.09,22.15
20075,1.0,20.06
31206,5.07,97.49
2931,2.2,18.21
19667,1.83,30.98
25931,1.12,32.15
25353,3.09,
45921,0.45,16.33
2421,3.5,28.03
17350,3.07,23.47
43387,1.51,29.04
2699,0.57,27.24
12748,0.18,17.93
29476,0.86,28.37
34240,1.13,25.59
22603,1.28,8.56
22048,2.8,17.53
33158,3.05,82.24
10330,1.55,11.9
23843,2.27,18.12
46046,1.42,17.78
24256,0.88,11.1
43136,1.55,27.66
33756,,19.22
43112,0.4,17.45
13084,1.72,22.7
27455,3.58,27.59
6578,0.54,
6516,2.74,19.71
7516,0.76,18.98
25209,4.45,85.24
47011,1.05,25.8
45005,1.04,29.93
37234,1.77,28.19
40499,0.54,22.1
23094,3.23,34.4
1007,3.09,11.85
15157,1.3,8.86
30543,1.83,
16981,0.32,16.88
43287,1.05,19.89
35501,1.39,38.51
30052,1.74,15.41
18657,0.39,27.19
30421,1.95,29.88
19296,0.58,18.77
4377,1.57,15.04
43443,1.6,17.79
2833,1.08,23.3
49823,1.17,26.01
1860,2.34,22.17
2889,3.53,25.42
20901,3.03,19.6
2709,0.94,15.88
32434,2.47,21.88
37291,1.43,
35059,1.51,31.14
14191,0.75,29.22
32429,1.69,15.55
10000,0.51,10.92
36734,2.05,85.87
17152,0.75,6.96
12086,1.1,
18330,1.13,28.79
8398,2.46,16.92
27568,2.92,15.56
36775,,18.57
42668,3.78,73.66
38434,3.32,30.06
6900,2.69,17.29
35889,1.4,
25296,0.66,
4687,1.7,11.1
24420,3.5,73.08
35519,4.7,24.42
8182,2.7600000000000002,23.59
24630,2.29,
13293,1.91,15.48
31588,1.27,10.52
20484,2.15,9.34
1208,1.77,22.43
678,,34.27
41538,0.75,18.68
19109,2.97,22.14
28981,3.53,25.94
3490,2.38,26.35
8554,1.51,23.12
28383,4.05,4.96
24595,1.89,10.41
24660,0.34,11.84
46382,0.29,12.46
14470,,27.72
39667,3.05,22.29
7245,2.53,30.25
4029,0.76,32.27
42980,1.31,20.27
26540,2.57,19.94
30404,0.67,31.18
48337,1.13,14.04
26714,0.4,23.57
41463,,22.86
9294,1.55,33.43
32668,4.69,14.35
26904,,19.41
36398,0.84,24.53
46646,1.1,13.84
9418,0.79,19.79
44854,3.23,77.32
46631,2.25,24.36
20963,4.17,82.65
37971,1.1,26.34
23469,2.37,18.97
19271,1.05,
35419,2.12,13.38
30388,2.31,7.02
22387,1.19,26.81
24272,0.73,
36870,1.96,19.11
23122,4.33,96.84
41005,1.53,22.24
6854,1.05,31.39
45508,1.29,13.52
27816,1.87,16.32
25580,0.58,19.94
8939,0.44,7.45
37380,1.96,15.45
37493,0.69,19.48
25107,0.87,14.51
43092,1.76,26.39
14854,0.8,14.92
26818,3.24,31.8
11805,1.07,37.95
37053,,16.07
7137,4.22,
13605,1.08,14.5
42646,1.23,28.48
16528,2.97,18.63
41284,2.19,12.01
1897,3.0,91.26
6936,1.16,16.03
30166,0.74,18.79
45209,1.03,35.3
18503,0.94,24.74
14230,2.88,28.39
15435,0.72,27.02
5262,1.51,6.64
40753,1.88,22.42
26438,,22.34
36008,1.15,27.93
46168,3.35,23.81
9702,1.39,27.53
18051,5.95,19.97
18602,0.5,21.65
24661,,12.84
27480,4.41,94.09
9528,2.87,14.81
40748,1.32,18.76
41401,1.05,12.82
2128,1.51,18.24
46832,2.4,27.55
1066,1.49,27.46
46010,1.88,21.1
137,,30.72
46719,2.45,29.51
28182,0.56,20.61
18014,0.84,41.41
11793,,
18088,1.83,17.76
2257,4.98,73.73
10230,1.25,31.31
32525,1.02,26.0
4182,0.22,14.09
29557,2.71,30.56
21130,1.15,16.88
14557,2.14,24.41
30033,2.66,14.73
25562,7.6,92.14
41729,0.42,29.06
48260,,13.48
31703,2.89,13.64
45730,0.64,31.43
36273,0.82,14.04
36951,0.87,17.51
25632,2.25,25.24
18542,1.69,13.03
43409,1.65,19.65
37259,0.48,24.24
33247,1.52,29.35
17083,2.22,12.56
37935,2.93,18.27
47417,2.21,11.04
30301,0.61,
41523,4.49,86.39
19324,9.06,98.46
35991,0.82,23.04
5994,27.54,81.8
9422,2.07,17.93
18412,3.75,62.15
39514,0.22,25.85
20725,22.200000000000003,14.22
41787,0.59,22.24
22759,1.5,28.48
2836,0.62,17.65
38041,0.4,19.71
5275,1.59,10.86
24311,0.55,20.28
8784,4.12,86.16
23224,3.12,16.09
42124,,19.34
1988,1.65,18.21
39686,0.96,30.76
19741,0.61,5.53
22285,2.04,22.88
38236,10.58,87.94
33486,0.47,26.09
34883,1.48,40.04
44752,2.69,29.07
48964,1.54,13.9
35774,1.66,
10249,2.51,97.26
38855,0.52,36.35
30372,,18.08
5834,,29.45
31761,1.68,35.55
46443,2.29,30.45
27588,2.27,20.79
22316,2.85,19.83
21928,1.29,20.52
40041,3.25,23.35
1545,1.2,17.21
13067,0.8,14.74
44292,3.4,21.2
14086,1.65,15.49
38602,0.9,11.85
691,1.41,8.17
21713,1.22,18.23
1183,3.36,25.24
28087,3.47,23.76
38829,0.92,23.6
10224,1.26,27.22
25169,1.46,29.72
4917,,15.75
1998,1.41,3.54
19440,1.6,13.08
15895,2.17,36.55
44988,,23.46
26765,1.91,
26319,0.73,
43310,1.04,6.76
5199,0.66,26.11
17001,0.81,28.43
22099,1.92,23.27
48188,3.46,24.61
12871,1.47,14.06
37801,0.44,8.8
17975,2.26,17.8
14092,1.41,19.94
9264,0.67,21.3
22961,1.04,15.59
39540,3.17,23.34
25333,2.27,15.42
33519,,13.17
33584,1.76,22.01
44267,3.16,32.13
3911,1.25,17.47
34905,1.03,20.66
34483,0.31,27.03
36110,2.51,37.13
36053,2.57,22.94
9695,1.71,1.86
28212,1.16,22.25
36776,1.39,30.17
23499,2.18,39.39
16170,1.29,29.78
46919,0.94,
26303,1.48,19.83
15883,0.71,17.15
22234,0.72,14.13
20412,0.69,24.52
13387,0.71,11.81
37561,2.57,12.84
39626,2.17,27.05
16928,1.19,9.28
16855,1.77,10.04
30153,1.94,26.05
32879,0.76,21.59
10672,1.18,16.9
32757,1.83,20.99
4719,1.54,24.16
7628,0.67,21.87
6531,2.64,86.01
38907,1.02,37.63
39412,0.38,
49834,0.54,33.48
37878,1.14,
27049,3.07,25.37
2526,2.59,22.44
42358,1.78,34.81
39094,1.5,18.85
46136,1.42,19.86
6251,2.37,14.25
43212,1.18,24.0
22485,1.34,27.0
25737,1.01,6.78
10673,1.91,8.23
9770,2.2,26.31
2835,1.93,30.79
3973,1.38,34.42
15140,,32.27
4888,,30.99
7518,3.86,
29951,1.06,28.28
21734,1.29,21.52
513,2.36,23.24
2415,0.35,8.29
25818,1.56,30.47
32708,1.07,24.58
28410,2.35,95.15
25620,0.62,23.33
333,3.15,26.3
30513,22.259999999999998,78.89
35993,10.52,88.29
26212,2.5,34.89
14980,,30.97
38943,0.63,19.9
12004,0.86,25.21
40907,2.41,27.98
49034,2.82,8.9
5954,1.09,27.0
39959,,22.2
37034,0.61,20.61
40811,2.77,20.18
17039,1.22,23.31
19154,1.42,17.89
1822,2.0,79.89
24477,2.81,21.15
40593,1.43,15.48
37256,1.92,32.87
21977,1.63,27.37
25801,6.47,71.71
42331,0.7,33.4
45386,3.03,30.5
10207,1.66,22.6
5004,1.59,19.58
28805,1.97,26.47
20394,3.32,69.59
600,0.66,31.16
24320,0.55,27.16
42398,1.23,27.61
773,1.28,29.87
48240,5.62,80.22
49493,2.35,
39100,0.72,21.96
49838,1.59,28.02
44594,0.94,30.61
17389,0.9,12.56
25613,1.26,30.38
26766,2.51,29.17
1929,0.67,15.04
29312,1.42,4.97
12992,1.38,
29210,1.89,11.16
20738,1.74,14.9
38510,1.43,26.36
49646,1.15,22.39
16866,2.11,13.51
23627,1.16,23.94
49701,1.57,11.59
30768,1.74,24.85
34691,1.73,80.66
49683,2.9,28.26
45320,0.93,17.43
7464,1.97,19.31
27790,3.41,16.14
28078,2.48,17.67
10999,0.68,29.25
14750,1.92,81.59
19309,1.81,-2.1
5076,0.69,13.27
1900,2.0,11.24
37826,1.2,18.77
19404,1.13,22.53
44941,2.27,14.95
12789,2.19,14.32
15615,5.44,84.16
45648,1.86,20.87
27992,0.74,24.52
44450,1.66,25.67
13215,1.26,19.83
23489,1.84,34.13
9522,9.86,72.34
22978,2.02,19.43
49014,1.25,16.8
32604,1.09,6.33
32564,2.1,27.68
48005,2.96,19.57
39191,4.54,17.27
360,0.8,18.27
7033,1.09,15.52
18272,2.46,20.69
21241,2.6,10.83
24293,0.53,12.36
21600,2.45,32.82
35426,2.0,21.22
41688,0.36,25.2
39583,0.52,23.76
36569,1.46,31.82
44368,1.59,25.82
3415,1.2,27.13
2542,0.57,33.07
45492,1.71,28.51
31810,3.98,
48501,0.85,16.0
15977,2.33,22.84
10901,1.34,31.55
14340,1.76,33.23
15751,1.73,19.6
2126,26.160000000000004,79.38
19597,1.15,16.52
5553,1.5,7.41
48598,5.48,80.11
35708,1.53,17.29
18939,0.79,20.15
23281,0.83,37.93
43238,0.24,17.51
45357,1.69,21.27
28111,0.77,19.4
37827,1.15,5.93
22425,2.16,15.71
3400,1.18,19.22
20609,2.13,32.09
12484,1.69,21.31
30176,0.93,72.12
32307,1.02,9.01
44985,1.42,16.17
39766,4.06,82.81
14242,2.74,7.66
3314,1.58,14.3
6720,3.24,87.18
30288,1.19,7.55
19123,1.23,
792,2.48,23.65
355,2.6,19.45
43724,2.42,29.11
38629,2.18,37.12
6120,0.42,20.19
26974,4.19,91.4
43812,0.56,26.98
35842,2.12,23.03
44029,1.59,6.96
8797,1.08,
44462,3.3,23.58
10280,7.14,73.61
35654,0.47,22.81
46502,2.65,38.72
8048,0.43,21.12
46715,1.68,25.1
42669,2.65,18.58
30140,1.95,19.57
14969,,21.36
22207,1.14,10.57
45939,3.46,15.68
3328,4.64,22.27
3007,1.95,
39809,2.31,14.48
36698,2.15,18.78
32400,3.26,72.31
47322,0.95,17.73
9367,2.52,24.34
18567,1.38,13.95
10172,0.98,12.79
4247,1.5,25.34
1808,0.47,22.32
25585,2.14,30.99
23521,1.01,18.17
42534,1.67,24.78
21998,0.99,
12582,3.5,24.75
6704,1.98,20.39
9031,2.35,20.28
33678,2.96,21.29
3172,4.16,37.48
3536,2.27,24.94
48023,1.35,35.22
25270,3.89,12.73
11071,1.25,27.24
29063,2.2,33.12
13572,2.67,31.04
24022,2.74,24.94
10337,2.07,13.02
13443,1.41,3.5
347,0.83,16.68
17566,2.46,23.69
4039,0.98,9.01
46829,1.69,
28161,0.81,33.93
38448,0.59,32.61
18649,2.62,34.69
30046,1.4,
33467,,28.74
16765,2.49,13.18
22430,4.62,91.9
39265,0.95,27.21
18207,,14.32
24568,0.72,19.45
42771,5.18,-87.19
15156,1.1,11.94
9062,1.22,10.2
26140,1.21,21.19
21483,0.68,
3743,0.74,14.36
6190,0.64,34.84
46424,0.89,18.74
41160,2.35,4.0
34904,1.93,16.04
21387,0.76,14.49
34999,0.82,
3893,0.46,25.57
43898,0.81,8.17
28502,1.93,26.0
43185,8.94,22.98
45295,1.69,19.07
181,0.87,20.1
26565,3.66,21.84
27262,1.07,17.76
9043,1.04,23.35
15316,3.54,16.88
2072,0.85,23.45
12466,1.62,72.02
32930,1.14,27.41
42848,0.97,13.99
11452,0.73,42.77
35270,0.95,30.69
30011,1.3,17.9
6968,0.94,22.57
45325,2.24,20.4
31136,1.23,12.23
29256,2.88,24.71
23542,1.62,31.06
34430,0.89,25.26
15081,1.66,15.73
38967,1.8,22.92
28207,1.15,33.74
39738,1.33,33.04
40526,1.42,12.53
24339,1.02,22.98
1826,3.17,31.53
29114,1.11,19.2
6672,,41.18
32828,0.82,27.96
8034,0.87,25.04
1761,0.69,7.84
18554,2.82,82.65
2651,1.12,1.48
36729,1.12,23.46
43920,,8.32
24859,1.77,34.03
28540,2.94,21.55
18454,0.84,9.65
41957,0.56,27.79
134,1.83,24.17
48234,,76.91
17402,1.97,38.01
28197,2.43,17.8
22589,2.17,22.82
10718,1.4,16.85
43855,0.52,15.05
47020,0.39,25.29
39979,2.23,25.58
33942,2.85,13.53
3324,2.09,29.98
46223,0.4,21.94
696,3.52,18.0
48361,4.31,77.82
2354,0.6,23.55
1466,3.17,91.28
31321,6.16,100.0
37521,3.05,21.6
2389,2.01,22.04
2262,0.83,25.11
23791,0.93,22.5
36205,1.45,29.56
38037,,24.13
26427,0.55,7.02
45027,1.46,43.72
9734,1.25,24.49
8402,,17.95
5939,1.38,17.58
25139,2.14,37.66
4469,3.84,29.21
29375,2.12,34.94
30905,0.4,22.12
32344,1.34,30.41
13659,0.96,29.44
46510,2.05,17.93
36587,5.8,74.8
31919,0.9,18.37
20823,0.59,16.97
27037,1.07,21.88
16159,3.66,18.29
4777,1.23,28.85
22442,1.82,9.86
49142,1.67,32.07
45245,1.16,27.64
37994,2.87,31.61
17653,1.85,13.02
34722,,13.51
31640,1.18,12.37
38711,3.22,15.65
44339,0.5,23.17
45284,1.04,12.05
9963,1.61,31.71
44251,0.73,25.8
6314,6.87,
1367,0.73,25.36
27207,0.56,23.47
18836,2.11,12.18
20233,,26.96
31495,1.62,37.01
8264,0.65,23.06
9045,0.78,
17476,1.06,39.29
10399,0.67,17.09
8450,2.25,27.86
45166,1.64,29.23
34026,1.5,29.91
16551,4.22,69.75
3692,1.63,4.76
2802,10.08,88.06
39214,0.74,9.49
8310,,26.94
43558,2.0,23.83
14617,1.39,22.59
18449,1.46,22.27
37309,1.89,19.37
18953,2.98,0.0
30348,1.82,29.83
48958,0.84,33.96
44652,0.61,44.53
32974,1.42,28.77
43319,1.51,23.91
15551,2.81,87.84
10135,2.45,
24599,1.79,17.03
6023,4.06,27.09
47683,1.12,20.48
44740,1.82,18.73
23895,3.06,
14653,1.52,13.4
22989,2.55,
4551,,31.26
4439,1.37,8.68
32321,1.34,23.19
26379,0.27,17.4
17400,0.97,24.75
15055,2.26,25.59
11388,1.75,88.2
25870,1.06,24.83
4754,1.44,25.43
6794,0.32,20.21
43381,0.94,20.25
30630,0.67,51.849999999999994
17302,3.84,6.11
41345,3.05,20.92
47031,1.28,30.74
18278,1.27,78.74
2719,0.57,11.48
34513,1.44,30.63
47940,2.69,33.34
3195,0.65,17.12
22699,0.97,23.56
47820,1.07,19.26
28079,1.17,28.25
13083,1.64,25.66
14055,1.02,16.52
40233,0.58,16.23
8198,0.72,28.43
17255,1.33,29.26
13008,0.54,16.94
4347,5.13,72.5
47021,4.93,77.75
3683,3.01,24.72
7714,1.66,26.66
49681,2.21,14.6
383,4.58,18.96
44372,0.73,10.54
47973,2.58,13.72
18234,,21.21
46394,1.7,17.79
33363,2.5,32.04
11860,1.09,25.02
5712,3.41,19.8
4689,4.26,75.13
45888,2.0,20.33
1243,3.21,82.28
40022,1.61,23.22
19628,0.77,22.11
28869,1.48,16.46
40386,,26.92
24190,1.84,30.93
6059,1.63,
2108,1.9,24.63
12362,0.28,26.88
6932,0.66,19.99
5314,0.38,23.16
10743,0.96,14.21
42501,2.69,31.63
1042,3.42,
23585,15.66,7.31
34101,1.7,18.4
2718,1.45,17.68
39464,3.1,14.94
32982,1.15,20.89
20712,,12.21
46791,2.39,16.58
20169,1.91,27.18
39772,1.92,19.58
32115,1.43,12.02
6792,2.93,12.17
36349,0.35,24.79
971,0.82,26.54
8344,2.67,21.4
33331,3.62,9.88
26101,0.94,28.92
6407,1.99,27.125
20697,2.95,93.3
22529,18.6,33.1
14160,2.11,31.12
48494,1.14,17.99
35075,0.55,34.75
21499,1.13,34.4
32548,1.27,14.26
8637,1.73,30.03
5702,0.97,12.52
28867,1.2,25.5
37895,0.95,38.83
37600,0.72,22.45
41426,1.0,21.63
18102,2.38,4.97
31785,3.17,23.88
4345,2.42,24.43
42105,,17.7
33266,,19.78
14923,2.5,
12369,0.7,17.83
24787,1.76,22.63
42370,2.22,20.84
40657,1.7,7.09
46146,0.91,17.78
2447,,25.49
49296,1.68,20.99
13686,1.61,22.22
19919,1.26,16.58
33581,1.17,16.77
49283,1.64,20.4
45694,2.56,13.61
9218,1.71,23.35
14224,0.29,7.03
12185,1.19,22.87
47059,1.25,26.44
41481,2.01,21.54
20628,2.12,29.13
13672,1.27,28.72
20563,6.32,93.09
44452,3.09,21.44
35373,0.55,28.24
43915,0.97,35.94
19539,1.07,28.49
10890,1.18,9.1
26490,3.16,23.08
39057,0.58,31.5
15257,6.8,80.39
5520,1.15,12.33
37474,1.16,22.1
27453,0.96,
14510,2.1,16.66
34192,1.46,17.34
49715,2.88,11.02
33930,1.6,26.01
19136,7.38,74.26
46357,2.24,30.58
38279,0.38,33.11
45667,0.71,27.49
31172,4.41,83.86
15056,2.19,
35380,,11.85
2938,0.88,25.64
13904,1.62,41.85
49985,1.34,19.9
12798,0.62,21.55
36520,2.19,18.19
20662,1.47,19.6
32085,2.55,37.19
29623,2.66,23.97
3191,1.59,26.91
2399,1.42,0.25
18737,1.17,17.59
47339,0.41,38.11
18976,2.42,27.92
23188,2.52,33.91
48453,0.28,
6216,2.65,86.51
27412,7.77,79.15
38783,1.46,11.05
26651,1.11,15.8
48718,1.42,
39943,2.4,14.98
9647,0.82,19.54
45832,1.66,12.37
14674,2.16,23.86
28453,1.63,
44573,2.26,3.69
49661,3.08,24.54
39826,6.49,77.76
39456,0.57,13.87
38440,2.58,
6142,0.9,17.7
48458,0.33,19.96
9984,4.19,34.6
49383,2.7,25.71
47711,1.6,27.31
47356,4.49,91.76
26632,2.6,19.61
31024,1.79,14.04
35696,4.35,77.41
34674,1.36,23.36
30363,1.37,31.54
48643,1.89,27.73
19769,0.91,11.48
45019,1.45,12.93
6261,1.2,26.04
12140,1.08,28.25
35022,1.32,25.55
22155,1.92,18.65
