user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days
20350,Mumbai,Tier 1,2026-03-11,104.0,Free,1
7695,Delhi,Tier 1,2025-09-29,267.0,Family,1
47684,Hyderabad,Tier 1,2025-10-28,237.0,Premium,0
8503,Delhi,Tier 1,2025-09-18,281.0,Free,1
27446,Chandigarh,Tier 2,2025-02-24,485.0,Premium,0
37409,Delhi,Tier 1,2025-11-23,211.0,Family,1
11714,Bengaluru,Tier 1,2026-01-11,165.0,Free,1
32926,Jaipur,Tier 2,2026-01-16,158.0,Premium,1
30695,Bengaluru,Tier 1,2024-12-23,546.0,Premium,0
33200,Bengaluru,Tier 1,2026-03-12,102.0,Free,1
4723,Bengaluru,Tier 1,2025-08-01,325.0,Free,1
27405,Delhi,Tier 1,2026-04-08,76.0,Free,0
35872,Ahmedabad,Tier 1,2024-12-25,548.0,Free,1
35468,Bengaluru,Tier 1,2025-11-09,229.0,Free,1
44852,Bhopal,Tier 2,2025-03-17,2320.0,Premium,1
34501,Ahmedabad,Tier 1,2025-05-10,407.0,Premium,0
32457,Chennai,Tier 1,2026-05-08,44.0,Free,1
28933,Jaipur,Tier 2,2026-02-06,137.0,Premium,1
21072,Mumbai,Tier 1,2025-05-25,393.0,Family,1
33811,Bengaluru,Tier 1,2025-05-26,393.0,Family,1
8743,Delhi,Tier 1,2026-01-12,164.0,Free,1
12034,Delhi,Tier 1,2026-03-24,89.0,Free,1
42290,Hyderabad,Tier 1,2025-10-16,248.0,Free,1
39032,Delhi,Tier 1,2025-07-06,351.0,Premium,1
44566,Patna,Tier 2,2025-09-07,291.0,Free,0
31100,Ahmedabad,Tier 1,2026-04-12,71.0,Premium,1
3831,Chennai,Tier 1,2025-05-22,398.0,Free,1
26887,Hyderabad,Tier 1,2025-04-24,425.0,Free,1
14919,Indore,Tier 2,2025-06-17,371.0,Premium,1
46727,Delhi,Tier 1,2024-07-02,721.0,Premium,0
32018,Chennai,Tier 1,2024-05-07,780.0,Premium,1
20292,Kolkata,Tier 1,2026-02-05,142.0,Premium,0
42969,Lucknow,Tier 2,2024-07-17,709.0,Family,1
36491,Chennai,Tier 1,2026-01-19,159.0,Family,1
10868,Mumbai,Tier 1,2025-08-19,312.0,Free,1
14118,Mumbai,Tier 1,2024-03-02,847.0,Family,1
28577,Pune,Tier 1,2024-03-11,835.0,Free,1
41195,Jaipur,Tier 2,2025-02-11,495.0,Family,1
26608,Jaipur,Tier 2,2025-06-29,359.0,Family,1
26525,Mumbai,Tier 1,2026-03-26,90.0,Premium,1
43796,Chennai,Tier 1,2025-06-04,386.0,Premium,1
11376,Mumbai,Tier 1,2026-01-27,149.0,Free,1
21360,Mumbai,Tier 1,2026-01-27,,Family,1
41803,Mumbai,Tier 1,2025-09-27,268.0,Free,1
6931,Delhi,Tier 1,2024-11-22,577.0,Free,1
35040,Chennai,Tier 1,2025-09-07,289.0,Premium,0
25535,Bengaluru,Tier 1,2025-12-16,191.0,Free,1
41416,Hyderabad,Tier 1,2025-12-05,,Premium,1
21086,Bengaluru,Tier 1,2025-01-01,540.0,Premium,1
24142,Patna,Tier 2,2025-09-21,277.0,Free,1
39946,Delhi,Tier 1,2024-12-22,549.0,Free,1
33364,Mumbai,Tier 1,2024-04-25,789.0,Premium,1
13926,Chennai,Tier 1,2024-04-17,,Free,1
22579,Mumbai,Tier 1,2024-12-05,567.0,Premium,1
15383,Chandigarh,Tier 2,2024-04-26,790.0,Free,0
35321,Hyderabad,Tier 1,2025-07-03,353.0,Family,1
13192,Bhopal,Tier 2,2025-06-01,386.0,Free,1
29609,Surat,Tier 2,2026-02-22,124.0,Free,1
40535,Ahmedabad,Tier 1,2025-06-09,378.0,Premium,1
42716,Mumbai,Tier 1,2019-08-26,2491.0,Premium,0
48997,Delhi,Tier 1,2023-07-24,1064.0,Premium,0
20148,Chennai,Tier 1,2026-02-22,125.0,Free,1
32490,Delhi,Tier 1,2025-01-27,513.0,Free,1
29374,Ahmedabad,Tier 1,2026-05-31,22.0,Free,1
37630,Mumbai,Tier 1,2026-03-27,89.0,Premium,1
15564,Kochi,Tier 2,2025-07-06,356.0,Free,1
37795,Kolkata,Tier 1,2025-01-14,528.0,Free,1
31581,Mumbai,Tier 1,2025-07-08,351.0,Premium,0
4116,Bengaluru,Tier 1,2026-05-11,43.0,Premium,1
19406,Nagpur,Tier 2,2025-09-04,291.0,Premium,1
38917,Delhi,Tier 1,2025-07-26,333.0,Family,1
8760,Delhi,Tier 1,2024-02-07,867.0,Free,1
11469,Indore,Tier 2,2026-03-23,93.0,Free,0
19970,Delhi,Tier 1,2025-11-01,236.0,Premium,1
15983,Jaipur,Tier 2,2025-08-25,304.0,Free,1
38864,Delhi,Tier 1,2024-08-05,690.0,Premium,0
24061,Mumbai,Tier 1,2025-08-20,307.0,Family,1
19189,Ahmedabad,Tier 1,2025-06-09,377.0,Free,1
37589,Coimbatore,Tier 2,2025-10-19,,Premium,1
47685,Delhi,Tier 1,2025-07-25,335.0,Free,1
17752,Bengaluru,Tier 1,2025-10-30,,Free,1
23248,Nagpur,Tier 2,2025-05-17,400.0,Free,1
11694,Bengaluru,Tier 1,2024-10-07,625.0,Premium,1
4867,Bengaluru,Tier 1,2026-02-10,137.0,Free,1
6016,Mumbai,Tier 1,2026-01-10,166.0,Free,0
42835,Pune,Tier 1,2026-02-01,146.0,Free,1
43471,Kolkata,Tier 1,2025-09-16,278.0,Premium,1
43947,Chandigarh,Tier 2,2025-04-14,438.0,Family,1
45013,Delhi,Tier 1,2025-06-20,372.0,Family,1
27846,Coimbatore,Tier 2,2025-10-18,250.0,Free,1
6684,Indore,Tier 2,2025-08-28,302.0,Free,1
32653,Hyderabad,Tier 1,2024-10-02,631.0,Premium,1
21824,Hyderabad,Tier 1,2025-10-18,251.0,Free,1
1230,Mumbai,Tier 1,2025-03-20,464.0,Premium,1
25603,Surat,Tier 2,2025-01-05,536.0,Free,0
15706,Mumbai,Tier 1,2023-09-28,1003.0,Free,1
2333,Indore,Tier 2,2025-04-21,432.0,Family,1
5318,Kochi,Tier 2,2025-02-26,483.0,Premium,1
35571,Chandigarh,Tier 2,2025-09-27,267.0,Family,1
4698,Chennai,Tier 1,2025-11-13,221.0,Free,1
15982,Delhi,Tier 1,2025-03-08,470.0,Premium,0
48106,Chennai,Tier 1,2024-12-01,569.0,Free,0
16017,Mumbai,Tier 1,2025-07-12,348.0,Premium,1
26194,Delhi,Tier 1,2025-02-22,,Free,1
41472,Chennai,Tier 1,2024-08-30,665.0,Premium,1
39243,Jaipur,Tier 2,2025-09-15,280.0,Premium,1
46666,Mumbai,Tier 1,2026-01-10,167.0,Premium,0
34545,Bengaluru,Tier 1,2025-06-05,386.0,Premium,1
40897,Ahmedabad,Tier 1,2024-09-01,660.0,Family,1
469,Delhi,Tier 1,2025-02-03,505.0,Premium,1
47409,Bengaluru,Tier 1,2024-06-16,736.0,Premium,0
6157,Chennai,Tier 1,2026-04-26,56.0,Premium,0
31529,Delhi,Tier 1,2025-01-11,527.0,Family,1
1056,Ahmedabad,Tier 1,2026-01-25,147.0,Free,0
19676,Delhi,Tier 1,2025-09-29,270.0,Free,1
24651,Patna,Tier 2,2026-01-11,166.0,Free,1
16600,Jaipur,Tier 2,2022-11-15,1315.0,Premium,0
16967,Hyderabad,Tier 1,2025-01-17,522.0,Premium,0
5603,Chandigarh,Tier 2,2023-08-31,1029.0,Free,0
4395,Bengaluru,Tier 1,2024-05-10,776.0,Free,1
38329,Mumbai,Tier 1,2025-08-10,319.0,Premium,0
29353,Ahmedabad,Tier 1,2025-04-16,432.0,Family,1
13319,Lucknow,Tier 2,2026-06-02,20.0,Free,1
39547,Chandigarh,Tier 2,2025-07-10,346.0,Premium,1
37045,Bengaluru,Tier 1,2025-12-08,200.0,Premium,1
45807,Mumbai,Tier 1,2024-10-14,615.0,Premium,0
42421,Jaipur,Tier 2,2026-04-15,72.0,Free,1
34509,Mumbai,Tier 1,2026-05-26,32.0,Free,1
44546,Jaipur,Tier 2,2025-01-09,528.0,Premium,0
10819,Bengaluru,Tier 1,2026-03-11,102.0,Free,0
17805,Delhi,Tier 1,2025-09-01,296.0,Free,1
12683,Mumbai,Tier 1,2025-07-22,337.0,Premium,1
1518,Bhopal,Tier 2,2025-07-15,344.0,Free,1
26124,Hyderabad,Tier 1,2023-06-09,1110.0,Premium,0
31743,Bengaluru,Tier 1,2025-01-07,532.0,Free,1
27709,Delhi,Tier 1,2025-04-22,431.0,Free,1
47407,Pune,Tier 1,2024-08-24,669.0,Premium,0
38473,Chennai,Tier 1,2025-10-20,247.0,Premium,1
4530,Pune,Tier 1,2025-06-09,383.0,Free,0
42688,Kolkata,Tier 1,2025-12-16,187.0,Family,1
26632,Delhi,Tier 1,2025-11-18,217.0,Free,1
16531,Pune,Tier 1,2025-05-10,407.0,Free,1
34717,Kochi,Tier 2,2025-02-05,502.0,Premium,0
5333,Delhi,Tier 1,2025-08-05,320.0,Premium,1
7463,Mumbai,Tier 1,2025-04-20,431.0,Premium,1
29469,Indore,Tier 2,2024-07-21,702.0,Free,1
1504,Hyderabad,Tier 1,2026-03-11,104.0,Free,1
37361,Mumbai,Tier 1,2025-10-19,251.0,Free,1
13896,Lucknow,Tier 2,2025-11-04,,Free,0
48616,Ahmedabad,Tier 1,2026-01-07,171.0,Premium,1
31858,Bengaluru,Tier 1,2026-04-25,59.0,Free,1
39304,Bengaluru,Tier 1,2026-02-17,125.0,Premium,1
25828,Lucknow,Tier 2,2025-10-28,237.0,Family,1
37164,Lucknow,Tier 2,2026-05-12,45.0,Family,1
36989,Nagpur,Tier 2,2025-02-16,490.0,Family,1
2867,Hyderabad,Tier 1,2025-12-25,181.0,Family,1
29350,Delhi,Tier 1,2023-05-26,1125.0,Free,1
42209,Chandigarh,Tier 2,2026-04-08,77.0,Premium,1
2790,Hyderabad,Tier 1,2025-02-13,493.0,Free,1
27295,Pune,Tier 1,2024-11-18,581.0,Free,1
11668,Chandigarh,Tier 2,2026-05-23,35.0,Premium,0
743,Nagpur,Tier 2,2025-11-08,225.0,Free,1
37914,Surat,Tier 2,2026-02-10,137.0,Free,1
34681,Delhi,Tier 1,2024-08-22,672.0,Premium,1
38892,Delhi,Tier 1,2023-01-05,1266.0,Premium,0
37892,Bengaluru,Tier 1,2023-09-03,1027.0,Family,1
8146,Pune,Tier 1,2025-10-11,253.0,Premium,1
19958,Delhi,Tier 1,2023-01-03,1267.0,Premium,0
28334,Chandigarh,Tier 2,2025-04-11,438.0,Premium,0
25305,Delhi,Tier 1,2025-01-30,511.0,Premium,0
13114,Mumbai,Tier 1,2025-12-28,175.0,Premium,1
35017,Pune,Tier 1,2023-06-23,1095.0,Premium,0
15352,Pune,Tier 1,2025-12-07,199.0,Premium,1
33337,Coimbatore,Tier 2,2025-04-04,444.0,Free,1
38624,Kolkata,Tier 1,2022-07-25,1431.0,Premium,0
15718,Indore,Tier 2,2023-12-31,908.0,Premium,1
32040,Nagpur,Tier 2,2024-04-10,802.0,Premium,1
44963,Delhi,Tier 1,2025-03-19,463.0,Premium,0
37260,Bengaluru,Tier 1,2025-03-01,478.0,Premium,0
47541,Mumbai,Tier 1,2025-09-18,278.0,Free,0
27596,Bengaluru,Tier 1,2026-03-15,102.0,Free,1
10582,Hyderabad,Tier 1,2026-01-30,145.0,Premium,1
7607,Surat,Tier 2,2024-07-14,709.0,Premium,0
47772,Mumbai,Tier 1,2026-02-21,122.0,Premium,1
29828,Nagpur,Tier 2,2025-09-14,286.0,Free,1
31233,Pune,Tier 1,2025-08-05,321.0,Free,1
43550,Ahmedabad,Tier 1,2024-10-23,610.0,Family,1
36332,Bhopal,Tier 2,2025-03-05,477.0,Free,0
11385,Bengaluru,Tier 1,2025-12-18,185.0,Free,1
937,Coimbatore,Tier 2,2024-02-16,858.0,Family,1
24069,Mumbai,Tier 1,2024-09-14,645.0,Family,0
7764,Bengaluru,Tier 1,2026-03-24,92.0,Free,1
21674,Delhi,Tier 1,2025-10-12,253.0,Free,1
27964,Bengaluru,Tier 1,2023-12-29,905.0,Free,1
2575,Pune,Tier 1,2025-06-07,380.0,Premium,1
1917,Ahmedabad,Tier 1,2026-02-03,144.0,Free,1
6655,Chennai,Tier 1,2025-08-29,300.0,Free,1
48765,Pune,Tier 1,2024-09-20,642.0,Family,1
36896,Bengaluru,Tier 1,2026-01-16,156.0,Free,1
44413,Nagpur,Tier 2,2025-11-11,225.0,Free,1
39776,Mumbai,Tier 1,2024-04-03,810.0,Premium,0
25810,Pune,Tier 1,2025-06-26,360.0,Family,1
10508,Mumbai,Tier 1,2024-09-09,650.0,Premium,0
37456,Hyderabad,Tier 1,2025-11-30,204.0,Premium,1
38818,Mumbai,Tier 1,2025-08-31,297.0,Premium,1
18393,Delhi,Tier 1,2025-07-12,347.0,Free,1
13252,Mumbai,Tier 1,2024-05-20,3840.0,Family,1
48648,Nagpur,Tier 2,2024-09-10,653.0,Premium,1
12663,Pune,Tier 1,2025-09-20,279.0,Family,0
34984,Delhi,Tier 1,2025-03-16,462.0,Premium,1
37232,Chennai,Tier 1,2023-06-27,1090.0,Premium,0
15775,Chennai,Tier 1,2025-11-02,236.0,Free,1
5887,Bengaluru,Tier 1,2026-02-22,121.0,Free,1
11957,Lucknow,Tier 2,2025-06-14,377.0,Free,1
22142,Chandigarh,Tier 2,2025-11-30,207.0,Family,1
32303,Mumbai,Tier 1,2025-12-22,185.0,Premium,1
4731,Bengaluru,Tier 1,2024-11-05,596.0,Premium,0
9428,Hyderabad,Tier 1,2026-01-27,150.0,Free,1
9130,Ahmedabad,Tier 1,2024-10-02,628.0,Premium,1
44629,Hyderabad,Tier 1,2025-04-08,443.0,Premium,0
25194,Indore,Tier 2,2025-08-25,305.0,Free,1
14441,Delhi,Tier 1,2025-06-12,374.0,Family,1
21976,Lucknow,Tier 2,2024-02-06,867.0,Premium,1
22591,Mumbai,Tier 1,2026-02-24,122.0,Free,1
26886,Nagpur,Tier 2,2024-12-02,571.0,Free,1
11254,Delhi,Tier 1,2025-10-28,242.0,Free,1
24305,Mumbai,Tier 1,2025-02-02,2520.0,Free,1
25086,Surat,Tier 2,2025-04-12,440.0,Free,0
16741,Lucknow,Tier 2,2025-11-30,209.0,Free,1
10596,Chennai,Tier 1,2025-05-31,389.0,Premium,1
30923,Patna,Tier 2,2020-11-26,2033.0,Premium,0
38465,Bengaluru,Tier 1,2024-08-26,670.0,Family,1
44884,Kolkata,Tier 1,2025-06-25,361.0,Premium,1
44981,Surat,Tier 2,2024-03-08,,Family,1
48417,Pune,Tier 1,2026-03-31,84.0,Free,1
14155,Hyderabad,Tier 1,2024-09-17,647.0,Premium,0
20160,Nagpur,Tier 2,2025-07-31,330.0,Free,1
43233,Pune,Tier 1,2025-09-25,274.0,Premium,1
31036,Delhi,Tier 1,2025-10-27,242.0,Premium,1
16730,Indore,Tier 2,2026-01-24,149.0,Free,1
25126,Delhi,Tier 1,2025-03-13,465.0,Premium,1
36628,Pune,Tier 1,2025-10-13,254.0,Premium,1
34311,Chennai,Tier 1,2025-04-29,419.0,Free,1
39900,Jaipur,Tier 2,2025-04-17,431.0,Premium,0
10325,Delhi,Tier 1,2024-06-04,747.0,Premium,0
8710,Bengaluru,Tier 1,2025-11-13,221.0,Free,1
38235,Delhi,Tier 1,2023-10-14,985.0,Free,1
30570,Bengaluru,Tier 1,2025-09-11,289.0,Family,1
791,Delhi,Tier 1,2025-07-24,337.0,Premium,0
21793,Lucknow,Tier 2,2023-12-24,915.0,Premium,0
19822,Delhi,Tier 1,2024-09-17,647.0,Free,1
39498,Mumbai,Tier 1,2026-01-05,169.0,Premium,1
30185,Bengaluru,Tier 1,2026-02-01,144.0,Premium,1
32175,Delhi,Tier 1,2025-12-06,201.0,Family,1
15094,Surat,Tier 2,2025-10-08,261.0,Free,1
23560,Bengaluru,Tier 1,2024-12-28,545.0,Premium,1
48736,Mumbai,Tier 1,2025-12-13,190.0,Premium,1
20531,Kolkata,Tier 1,2024-02-01,873.0,Free,0
3860,Mumbai,Tier 1,2025-12-07,202.0,Free,1
24529,Hyderabad,Tier 1,2023-05-17,1135.0,Free,0
33961,Mumbai,Tier 1,2024-09-12,651.0,Premium,1
12490,Delhi,Tier 1,2025-12-17,188.0,Family,1
44100,Surat,Tier 2,2025-10-19,251.0,Free,1
38499,Bengaluru,Tier 1,2025-10-04,260.0,Premium,1
10343,Mumbai,Tier 1,2025-02-13,498.0,Free,1
36952,Chandigarh,Tier 2,2025-08-11,320.0,Family,0
6494,Delhi,Tier 1,2025-02-13,,Premium,1
30082,Delhi,Tier 1,2026-06-09,18.0,Free,1
35274,Mumbai,Tier 1,2024-10-20,609.0,Free,1
49489,Indore,Tier 2,2024-11-24,579.0,Free,1
40449,Delhi,Tier 1,2025-11-29,,Free,1
37688,Kolkata,Tier 1,2025-11-10,227.0,Premium,1
26824,Surat,Tier 2,2026-05-05,47.0,Family,1
35501,Surat,Tier 2,2024-11-02,602.0,Family,1
46776,Chennai,Tier 1,2026-02-25,121.0,Premium,1
534,Ahmedabad,Tier 1,2026-02-07,134.0,Free,1
23246,Kochi,Tier 2,2025-06-24,362.0,Free,1
17563,Chandigarh,Tier 2,2025-10-28,237.0,Premium,0
28699,Mumbai,Tier 1,2026-04-14,73.0,Family,0
5316,Hyderabad,Tier 1,2025-05-10,409.0,Free,1
13819,Bengaluru,Tier 1,2025-07-17,339.0,Free,1
25042,Bengaluru,Tier 1,2025-04-16,434.0,Premium,1
45411,Mumbai,Tier 1,2025-01-15,527.0,Family,1
38541,Chandigarh,Tier 2,2023-11-27,,Premium,1
32020,Patna,Tier 2,2025-04-30,417.0,Free,1
10307,Chennai,Tier 1,2026-06-14,9.0,Premium,1
15369,Bengaluru,Tier 1,2025-09-11,287.0,Free,1
42696,Hyderabad,Tier 1,2023-09-26,1002.0,Premium,0
44833,Jaipur,Tier 2,2025-12-31,177.0,Premium,1
1626,Lucknow,Tier 2,2025-12-24,185.0,Free,0
31197,Kolkata,Tier 1,2025-06-18,368.0,Premium,0
17153,Kolkata,Tier 1,2023-06-24,1098.0,Free,1
24101,Bengaluru,Tier 1,2024-02-06,870.0,Free,1
20428,Nagpur,Tier 2,2021-04-21,1890.0,Premium,0
15201,Mumbai,Tier 1,2025-08-08,322.0,Premium,1
40305,Nagpur,Tier 2,2025-08-28,298.0,Premium,0
41362,Chennai,Tier 1,2024-07-22,700.0,Premium,1
15408,Delhi,Tier 1,2026-01-28,145.0,Free,1
8523,Bhopal,Tier 2,2024-12-16,558.0,Premium,1
46816,Hyderabad,Tier 1,2025-01-11,526.0,Premium,1
5537,Bengaluru,Tier 1,2025-06-28,361.0,Free,1
11246,Chennai,Tier 1,2025-05-27,395.0,Free,0
4493,Patna,Tier 2,2025-06-04,387.0,Family,1
6400,Indore,Tier 2,2024-08-18,672.0,Free,1
29346,Jaipur,Tier 2,2024-01-10,894.0,Family,1
7331,Delhi,Tier 1,2024-11-29,573.0,Premium,1
23832,Hyderabad,Tier 1,2020-05-07,2239.0,Premium,0
35612,Kolkata,Tier 1,2025-11-02,231.0,Family,1
30859,Hyderabad,Tier 1,2025-04-14,,Premium,1
24255,Pune,Tier 1,2025-10-10,260.0,Free,1
24387,Bengaluru,Tier 1,2026-02-21,120.0,Free,1
31753,Delhi,Tier 1,2025-10-11,254.0,Free,1
19067,Pune,Tier 1,2025-01-26,514.0,Free,1
10323,Delhi,Tier 1,2024-10-16,615.0,Premium,1
43744,Mumbai,Tier 1,2025-11-16,220.0,Premium,1
21348,Kochi,Tier 2,2025-05-25,396.0,Premium,1
8491,Delhi,Tier 1,2024-11-15,587.0,Free,1
49279,Chennai,Tier 1,2025-06-13,374.0,Free,1
21020,Bengaluru,Tier 1,2022-11-03,1327.0,Premium,0
28119,Delhi,Tier 1,2026-05-28,26.0,Premium,0
45283,Hyderabad,Tier 1,2026-02-04,137.0,Premium,1
10145,Chennai,Tier 1,2025-10-09,259.0,Family,1
35744,Ahmedabad,Tier 1,2025-09-20,279.0,Free,1
46363,Chennai,Tier 1,2022-09-25,,Premium,0
11496,Bengaluru,Tier 1,2024-12-04,570.0,Premium,1
47472,Hyderabad,Tier 1,2023-10-31,968.0,Premium,1
8866,Chennai,Tier 1,2025-09-25,275.0,Premium,1
36753,Kolkata,Tier 1,2021-11-21,1677.0,Premium,0
17187,Bengaluru,Tier 1,2025-09-28,,Free,0
13064,Bhopal,Tier 2,2023-10-18,979.0,Free,0
25659,Bengaluru,Tier 1,2025-05-18,399.0,Premium,1
17404,Delhi,Tier 1,2024-01-04,903.0,Free,1
36528,Delhi,Tier 1,2026-01-09,167.0,Free,1
20050,Kolkata,Tier 1,2025-08-21,304.0,Premium,1
8960,Kolkata,Tier 1,2025-02-01,508.0,Family,1
35624,Chandigarh,Tier 2,2022-12-15,1290.0,Free,1
37893,Mumbai,Tier 1,2024-06-14,739.0,Premium,1
28824,Coimbatore,Tier 2,2026-05-03,55.0,Family,1
2050,Bengaluru,Tier 1,2025-09-05,291.0,Premium,0
19715,Mumbai,Tier 1,2025-11-28,211.0,Premium,1
298,Surat,Tier 2,2026-04-23,65.0,Free,1
22483,Ahmedabad,Tier 1,2025-07-24,336.0,Premium,1
12518,Bengaluru,Tier 1,2025-08-09,321.0,Premium,1
35773,Mumbai,Tier 1,2023-03-03,1210.0,Premium,0
44165,Pune,Tier 1,2025-12-05,204.0,Free,0
41040,Delhi,Tier 1,2024-03-22,823.0,Premium,0
40468,Chennai,Tier 1,2025-05-06,413.0,Premium,0
10940,Kochi,Tier 2,2025-12-05,202.0,Premium,1
34352,Jaipur,Tier 2,2025-12-06,201.0,Premium,1
39092,Ahmedabad,Tier 1,2024-12-12,556.0,Family,1
35055,Mumbai,Tier 1,2022-05-31,1487.0,Free,1
15110,Nagpur,Tier 2,2026-01-20,,Premium,1
15127,Nagpur,Tier 2,2026-02-22,122.0,Premium,1
25097,Kolkata,Tier 1,2025-12-14,189.0,Premium,0
42081,Indore,Tier 2,2025-11-10,223.0,Premium,1
12251,Mumbai,Tier 1,2025-11-01,234.0,Premium,0
32417,Bengaluru,Tier 1,2024-06-28,727.0,Free,1
16605,Kolkata,Tier 1,2024-06-18,737.0,Premium,0
2452,Jaipur,Tier 2,2025-02-23,488.0,Premium,1
14265,Jaipur,Tier 2,2025-01-26,514.0,Family,1
26977,Indore,Tier 2,2025-10-12,258.0,Free,1
35861,Bengaluru,Tier 1,2025-08-04,322.0,Family,1
33816,Jaipur,Tier 2,2024-11-06,592.0,Free,0
48894,Delhi,Tier 1,2025-02-16,496.0,Free,1
19022,Chennai,Tier 1,2025-05-03,414.0,Family,0
25640,Pune,Tier 1,2025-10-29,237.0,Free,1
20549,Jaipur,Tier 2,2025-09-12,284.0,Free,1
35190,Bengaluru,Tier 1,2025-05-30,392.0,Premium,1
1969,Chennai,Tier 1,2025-01-18,523.0,Family,1
35852,Jaipur,Tier 2,2026-04-22,62.0,Free,1
38149,Bengaluru,Tier 1,2025-12-17,186.0,Free,1
4653,Mumbai,Tier 1,2026-01-05,173.0,Free,1
9261,Patna,Tier 2,2026-03-23,95.0,Family,0
21015,Chandigarh,Tier 2,2025-05-23,395.0,Free,1
38596,Mumbai,Tier 1,2025-07-25,334.0,Premium,1
9784,Delhi,Tier 1,2025-09-19,277.0,Free,1
44480,Hyderabad,Tier 1,2024-11-06,596.0,Premium,1
22334,Pune,Tier 1,2025-05-02,421.0,Free,1
4642,Mumbai,Tier 1,2025-05-09,412.0,Free,1
26917,Delhi,Tier 1,2025-08-12,315.0,Premium,0
1335,Bhopal,Tier 2,2026-05-13,45.0,Premium,1
48254,Bengaluru,Tier 1,2025-09-20,,Family,1
1391,Coimbatore,Tier 2,2026-04-14,72.0,Free,1
27023,Kochi,Tier 2,2025-03-01,479.0,Free,1
16834,Indore,Tier 2,2026-04-12,74.0,Free,1
34599,Mumbai,Tier 1,2025-06-22,370.0,Family,1
44105,Mumbai,Tier 1,2026-06-17,10.0,Free,1
7710,Ahmedabad,Tier 1,2025-06-12,377.0,Free,1
3068,Delhi,Tier 1,2025-09-10,,Free,1
18952,Hyderabad,Tier 1,2025-01-26,515.0,Premium,0
25549,Delhi,Tier 1,2026-01-05,169.0,Premium,1
10811,Hyderabad,Tier 1,2025-08-11,314.0,Premium,1
11075,Bhopal,Tier 2,2026-01-11,165.0,Free,1
31724,Bengaluru,Tier 1,2026-01-09,165.0,Family,0
1200,Lucknow,Tier 2,2024-12-16,557.0,Free,0
6127,Delhi,Tier 1,2025-07-27,333.0,Free,1
12013,Chandigarh,Tier 2,2026-01-05,169.0,Premium,1
379,Hyderabad,Tier 1,2025-01-27,510.0,Free,1
12265,Jaipur,Tier 2,2026-03-02,115.0,Premium,0
46451,Delhi,Tier 1,2026-05-27,31.0,Free,0
17928,Kochi,Tier 2,2026-03-12,,Premium,1
2079,Bengaluru,Tier 1,2025-02-05,503.0,Free,1
1741,Delhi,Tier 1,2026-01-13,162.0,Free,0
16437,Chennai,Tier 1,2025-12-27,178.0,Family,1
42307,Bengaluru,Tier 1,2025-12-29,178.0,Free,1
26634,Bhopal,Tier 2,2026-03-24,91.0,Premium,1
21185,Pune,Tier 1,2026-02-15,129.0,Free,1
34950,Kolkata,Tier 1,2025-12-05,203.0,Free,0
15509,Mumbai,Tier 1,2025-12-16,187.0,Family,1
11990,Ahmedabad,Tier 1,2026-05-06,46.0,Premium,1
20225,Chandigarh,Tier 2,2022-12-18,1284.0,Premium,1
35825,Hyderabad,Tier 1,2026-04-03,84.0,Premium,1
44215,Delhi,Tier 1,2026-02-17,128.0,Family,1
15323,Bengaluru,Tier 1,2025-11-20,219.0,Premium,0
30822,Patna,Tier 2,2025-05-05,416.0,Free,1
28811,Delhi,Tier 1,2025-10-28,,Free,1
15928,Jaipur,Tier 2,2025-12-20,189.0,Free,1
35358,Kochi,Tier 2,2024-06-11,742.0,Free,1
33486,Bengaluru,Tier 1,2026-03-15,100.0,Free,1
32760,Nagpur,Tier 2,2025-05-29,388.0,Free,1
41897,Mumbai,Tier 1,2023-01-20,1253.0,Premium,0
13026,Mumbai,Tier 1,2025-08-27,303.0,Premium,0
48396,Bhopal,Tier 2,2024-07-02,723.0,Family,0
4618,Pune,Tier 1,2025-06-08,,Free,1
44812,Lucknow,Tier 2,2025-04-30,423.0,Free,1
10550,Pune,Tier 1,2025-06-05,385.0,Premium,0
45887,Bengaluru,Tier 1,2023-10-18,978.0,Family,1
11940,Jaipur,Tier 2,2025-04-05,443.0,Premium,0
33175,Bengaluru,Tier 1,2025-08-11,318.0,Premium,1
24914,Kolkata,Tier 1,2025-07-13,348.0,Free,1
30588,Hyderabad,Tier 1,2024-11-22,579.0,Free,1
44517,Delhi,Tier 1,2026-03-20,93.0,Premium,0
47709,Mumbai,Tier 1,2026-06-12,15.0,Free,1
15667,Jaipur,Tier 2,2024-08-21,673.0,Free,1
18334,Bhopal,Tier 2,2024-05-22,764.0,Premium,1
38843,Bengaluru,Tier 1,2025-11-17,222.0,Premium,0
24104,Hyderabad,Tier 1,2023-12-04,932.0,Premium,0
45835,Bengaluru,Tier 1,2026-01-26,147.0,Free,1
35195,Chennai,Tier 1,2026-05-28,28.0,Family,1
13195,Bengaluru,Tier 1,2022-04-14,1532.0,Free,1
37128,Kochi,Tier 2,2025-09-01,298.0,Premium,1
7069,Hyderabad,Tier 1,2025-09-23,271.0,Free,1
34826,Jaipur,Tier 2,2026-02-18,123.0,Free,1
23326,Hyderabad,Tier 1,2025-04-16,431.0,Premium,0
48246,Chennai,Tier 1,2025-07-14,342.0,Free,1
22253,Ahmedabad,Tier 1,2025-11-25,212.0,Premium,1
26149,Jaipur,Tier 2,2026-01-04,170.0,Free,0
