user_id,playlist_adds_last_30d,search_queries_last_30d
31776,5.0,22.0
26942,6.0,16.0
1968,4.0,12.0
4212,4.0,16.0
23184,1.0,12.0
21062,3.0,13.0
32172,4.0,16.0
36671,2.0,12.0
41677,3.0,18.0
30768,1.0,12.0
39611,3.0,11.0
30021,4.0,12.0
3063,9.0,12.0
31872,3.0,26.0
879,3.0,12.0
32621,2.0,16.0
45710,4.0,15.0
3795,2.0,17.0
7162,2.0,17.0
40971,3.0,17.0
33159,5.0,13.0
18648,4.0,13.0
18104,0.0,2.0
22252,8.0,9.0
35582,2.0,11.0
22080,1.0,15.0
21935,2.0,14.0
42832,0.0,2.0
10801,1.0,13.0
7580,4.0,14.0
38519,6.0,12.0
30094,8.0,14.0
37245,7.0,18.0
27618,2.0,14.0
30320,3.0,15.0
1667,0.0,2.0
40430,2.0,18.0
9986,2.0,13.0
14415,2.0,14.0
12356,0.0,15.0
31500,4.0,27.0
4873,4.0,11.0
24784,3.0,19.0
40968,5.0,16.0
23875,1.0,13.0
44793,4.0,17.0
9916,1.0,12.0
44218,1.0,11.0
8011,4.0,15.0
40603,0.0,7.0
18420,5.0,20.0
25506,2.0,20.0
37138,0.0,0.0
6694,3.0,13.0
23217,3.0,12.0
6327,5.0,15.0
15276,4.0,10.0
23689,6.0,12.0
46021,,10.0
504,4.0,
22388,2.0,8.0
42110,1.0,11.0
28420,3.0,9.0
47072,3.0,16.0
11543,0.0,1.0
32277,1.0,7.0
4248,3.0,10.0
48198,6.0,8.0
12201,1.0,16.0
11389,0.0,9.0
14684,5.0,16.0
37165,0.0,4.0
33218,2.0,17.0
21932,7.0,13.0
48619,0.0,2.0
33600,1.0,17.0
9216,1.0,21.0
21452,3.0,10.0
12910,,14.0
28332,3.0,10.0
39073,2.0,19.0
41510,3.0,12.0
31197,0.0,1.0
36382,0.0,4.0
27948,3.0,16.0
33050,0.0,3.0
25752,2.0,20.0
26542,4.0,10.0
38192,1.0,14.0
21263,4.0,14.0
32276,1.0,11.0
3761,7.0,12.0
8718,3.0,8.0
13539,0.0,3.0
33430,3.0,15.0
21499,4.0,7.0
11962,0.0,1.0
45095,4.0,14.0
35629,0.0,2.0
30218,5.0,18.0
12656,2.0,16.0
8636,4.0,12.0
37181,0.0,2.0
31335,4.0,10.0
47527,1.0,11.0
14761,5.0,19.0
34269,1.0,12.0
24920,7.0,16.0
38743,3.0,12.0
11558,2.0,12.0
23195,4.0,16.0
11669,3.0,15.0
18204,3.0,11.0
25092,1.0,14.0
37541,5.0,12.0
11728,3.0,12.0
40256,4.0,16.0
13989,0.0,6.0
13113,1.0,15.0
662,4.0,22.0
39307,4.0,23.0
37483,0.0,4.0
31912,3.0,16.0
15552,6.0,13.0
40777,7.0,14.0
30714,2.0,11.0
44290,1.0,14.0
39137,2.0,12.0
46056,3.0,12.0
30055,2.0,22.0
36887,0.0,0.0
16300,1.0,14.0
2460,4.0,24.0
45658,5.0,13.0
10451,3.0,10.0
40255,7.0,8.0
46967,1.0,17.0
23515,5.0,10.0
365,2.0,13.0
10171,3.0,11.0
42529,5.0,120.0
12175,3.0,11.0
38567,5.0,11.0
36244,4.0,18.0
27098,2.0,10.0
46278,0.0,3.0
10681,3.0,9.0
46597,6.0,14.0
25025,2.0,12.0
15385,3.0,13.0
8868,5.0,7.0
6536,3.0,13.0
27381,1.0,11.0
9167,2.0,14.0
42175,5.0,13.0
14031,2.0,18.0
2732,3.0,11.0
5310,5.0,18.0
45083,6.0,10.0
46089,3.0,10.0
26247,0.0,40.0
16455,0.0,1.0
835,3.0,18.0
23066,5.0,25.0
27216,4.0,11.0
34797,,7.0
15665,5.0,13.0
48556,2.0,12.0
14248,4.0,13.0
20483,2.0,15.0
27449,3.0,12.0
34638,1.0,5.0
26459,5.0,13.0
31925,5.0,18.0
28855,5.0,20.0
41655,1.0,12.0
11041,0.0,4.0
10176,1.0,10.0
46770,1.0,14.0
34253,1.0,13.0
9247,1.0,11.0
44443,0.0,4.0
35927,3.0,10.0
25462,2.0,17.0
11758,2.0,18.0
28777,3.0,14.0
40097,2.0,16.0
48036,2.0,8.0
2744,3.0,8.0
13822,3.0,13.0
23054,4.0,12.0
35544,0.0,5.0
22638,2.0,12.0
4520,1.0,12.0
195,4.0,9.0
37179,3.0,17.0
25008,,13.0
13161,2.0,11.0
41130,3.0,10.0
42184,1.0,11.0
37677,3.0,9.0
26398,5.0,14.0
49155,3.0,11.0
31141,0.0,2.0
37678,4.0,15.0
16025,1.0,17.0
46893,2.0,11.0
1913,1.0,14.0
34633,4.0,11.0
8184,4.0,7.0
20879,5.0,15.0
26777,0.0,1.0
16125,4.0,16.0
3480,2.0,9.0
21813,4.0,13.0
42389,0.0,14.0
3766,5.0,18.0
22679,5.0,16.0
26094,1.0,11.0
5916,3.0,19.0
48923,3.0,16.0
10485,4.0,10.0
32013,1.0,12.0
33929,6.0,18.0
29637,4.0,14.0
1568,3.0,14.0
7071,4.0,10.0
29086,4.0,8.0
42742,8.0,14.0
36404,3.0,12.0
26895,5.0,11.0
16213,,14.0
47310,6.0,17.0
23538,3.0,11.0
45655,3.0,19.0
40698,3.0,16.0
4521,4.0,12.0
5594,2.0,18.0
49290,4.0,17.0
16131,5.0,21.0
34986,3.0,10.0
43844,0.0,5.0
12800,5.0,9.0
14485,1.0,14.0
31,1.0,15.0
42797,4.0,10.0
37266,3.0,10.0
3651,2.0,15.0
27495,4.0,
17136,1.0,17.0
12779,4.0,12.0
17431,2.0,9.0
31719,5.0,18.0
36056,3.0,18.0
5547,,8.0
7954,5.0,11.0
32747,0.0,6.0
11385,7.0,10.0
9573,5.0,11.0
1605,0.0,3.0
43754,4.0,19.0
8051,3.0,12.0
5090,7.0,11.0
43959,9.0,13.0
2728,3.0,19.0
1855,5.0,11.0
18497,5.0,14.0
25833,7.0,15.0
1786,3.0,17.0
45955,7.0,14.0
31166,1.0,10.0
5608,1.0,12.0
8722,2.0,10.0
21079,5.0,15.0
42817,3.0,12.0
43537,4.0,11.0
13356,0.0,15.0
18558,3.0,23.0
14139,1.0,15.0
8533,3.0,9.0
32151,3.0,12.0
49245,3.0,19.0
5243,2.0,7.0
5657,6.0,10.0
30398,3.0,11.0
6296,2.0,17.0
43111,0.0,7.0
23098,8.0,14.0
38451,3.0,
10778,3.0,10.0
47106,2.0,10.0
11518,0.0,17.0
7183,3.0,15.0
24859,1.0,12.0
984,3.0,15.0
33992,3.0,19.0
47832,1.0,13.0
15610,4.0,10.0
39981,2.0,9.0
23629,3.0,13.0
8994,2.0,
3582,3.0,11.0
40927,,13.0
34110,1.0,11.0
13516,2.0,13.0
27218,1.0,10.0
27922,0.0,12.0
47575,4.0,21.0
37198,5.0,18.0
15309,2.0,11.0
20527,5.0,18.0
19098,3.0,16.0
18271,4.0,10.0
23028,6.0,
15576,2.0,11.0
422,1.0,14.0
3121,5.0,8.0
2346,4.0,13.0
40566,2.0,9.0
4941,5.0,11.0
20599,2.0,15.0
47364,3.0,11.0
30076,6.0,8.0
10911,0.0,4.0
34776,3.0,17.0
24832,2.0,25.0
39707,3.0,21.0
7456,6.0,18.0
4358,6.0,13.0
41173,4.0,11.0
10945,,12.0
48146,3.0,12.0
22179,3.0,18.0
8288,4.0,17.0
32508,2.0,18.0
39086,3.0,15.0
38425,6.0,8.0
13004,2.0,17.0
29829,4.0,
38079,0.0,5.0
48797,7.0,18.0
19105,2.0,13.0
14176,2.0,13.0
21378,2.0,9.0
12339,3.0,24.0
20652,1.0,8.0
24754,6.0,14.0
20089,7.0,15.0
30141,1.0,11.0
17810,2.0,14.0
41513,4.0,11.0
45730,3.0,16.0
11318,3.0,19.0
2529,0.0,9.0
43505,0.0,9.0
19522,2.0,15.0
37619,5.0,
19310,0.0,12.0
49586,6.0,13.0
1921,2.0,11.0
28042,1.0,19.0
32148,3.0,14.0
33060,5.0,16.0
19747,2.0,10.0
45463,4.0,15.0
40282,9.0,10.0
41741,5.0,19.0
38287,4.0,12.0
12880,5.0,23.0
43785,0.0,5.0
21008,5.0,15.0
46342,0.0,0.0
11821,3.0,13.0
20127,3.0,12.0
46139,7.0,11.0
28602,2.0,14.0
31537,2.0,13.0
45354,2.0,21.0
43132,3.0,9.0
25384,3.0,11.0
23564,,9.0
13438,3.0,19.0
30267,7.0,18.0
11709,0.0,8.0
34884,7.0,19.0
30523,1.0,12.0
6589,4.0,13.0
25311,2.0,22.0
45811,1.0,12.0
6640,2.0,14.0
25318,1.0,23.0
44353,4.0,7.0
44404,4.0,12.0
7372,5.0,17.0
45784,2.0,16.0
4178,6.0,20.0
13326,3.0,16.0
11646,0.0,3.0
214,4.0,9.0
32975,2.0,10.0
41367,3.0,13.0
4909,4.0,9.0
49543,4.0,18.0
14915,3.0,20.0
38468,4.0,16.0
33528,4.0,14.0
13780,4.0,
13662,3.0,15.0
4686,3.0,17.0
29081,2.0,10.0
10857,6.0,10.0
14402,0.0,2.0
48974,3.0,15.0
32078,5.0,19.0
11978,0.0,4.0
37307,2.0,19.0
48435,5.0,8.0
246,1.0,11.0
8557,1.0,9.0
49714,2.0,15.0
919,4.0,17.0
29031,1.0,9.0
38188,5.0,15.0
13375,5.0,20.0
40626,3.0,12.0
16180,6.0,19.0
46057,3.0,18.0
12700,2.0,
6349,2.0,22.0
6323,0.0,2.0
45302,5.0,10.0
18684,3.0,19.0
49802,4.0,23.0
36716,0.0,2.0
9417,5.0,13.0
35016,4.0,15.0
25041,,14.0
27871,0.0,2.0
19328,4.0,17.0
11157,4.0,10.0
36271,4.0,20.0
44970,1.0,11.0
16034,1.0,15.0
22118,0.0,5.0
31677,0.0,10.0
15419,2.0,16.0
22277,0.0,13.0
39152,0.0,3.0
22784,6.0,12.0
11013,3.0,13.0
33320,4.0,15.0
2657,2.0,20.0
24067,4.0,15.0
34447,1.0,18.0
40571,4.0,17.0
46855,0.0,7.0
9652,3.0,12.0
32507,3.0,17.0
12840,5.0,11.0
35720,6.0,16.0
5529,2.0,10.0
15477,5.0,10.0
49928,0.0,3.0
30627,1.0,16.0
37408,4.0,130.0
44509,2.0,16.0
28439,10.0,
16580,,21.0
32821,3.0,14.0
4744,3.0,12.0
27418,2.0,10.0
22465,0.0,19.0
23883,7.0,12.0
38642,1.0,15.0
3639,6.0,14.0
11966,2.0,16.0
39595,2.0,15.0
47670,4.0,17.0
33717,5.0,15.0
19467,2.0,14.0
41763,3.0,23.0
36761,0.0,2.0
41275,1.0,12.0
30543,8.0,11.0
6234,3.0,11.0
6748,5.0,16.0
36112,5.0,9.0
1851,5.0,11.0
36254,2.0,14.0
1408,0.0,2.0
44310,6.0,12.0
43483,0.0,3.0
38954,3.0,10.0
36317,1.0,11.0
46871,4.0,11.0
138,3.0,9.0
44825,1.0,12.0
17892,4.0,13.0
45074,0.0,1.0
27657,0.0,21.0
29745,6.0,18.0
40894,3.0,15.0
45690,5.0,14.0
20196,3.0,17.0
21199,3.0,
9532,3.0,23.0
40686,1.0,15.0
42269,0.0,1.0
22965,6.0,13.0
39213,6.0,7.0
23506,0.0,12.0
26245,,14.0
46363,0.0,1.0
47987,5.0,23.0
5397,,3.0
40712,0.0,1.0
2946,0.0,14.0
20176,2.0,20.0
811,1.0,14.0
48591,0.0,0.0
24033,2.0,15.0
46334,2.0,15.0
18639,1.0,13.0
15254,1.0,15.0
22829,1.0,16.0
8971,2.0,19.0
16649,0.0,2.0
14671,5.0,17.0
3194,5.0,14.0
10835,4.0,21.0
23438,2.0,13.0
35103,6.0,13.0
31033,1.0,17.0
1043,4.0,10.0
22750,1.0,16.0
42377,5.0,17.0
22678,2.0,16.0
4641,2.0,13.0
4223,3.0,17.0
47765,2.0,12.0
31906,3.0,8.0
15876,0.0,1.0
40875,6.0,17.0
28828,3.0,14.0
35990,6.0,14.0
30719,5.0,19.0
29651,0.0,1.0
19466,3.0,13.0
46593,5.0,14.0
32947,3.0,9.0
26465,4.0,10.0
21533,2.0,18.0
44216,4.0,15.0
27805,4.0,14.0
34159,4.0,12.0
2368,1.0,25.0
36552,4.0,19.0
12957,2.0,15.0
5691,0.0,15.0
48796,3.0,15.0
6699,3.0,15.0
43056,3.0,
30223,3.0,10.0
46216,4.0,11.0
13467,3.0,13.0
32412,2.0,9.0
415,1.0,13.0
44888,4.0,13.0
7467,3.0,12.0
15122,0.0,6.0
38016,6.0,20.0
17815,5.0,12.0
21091,2.0,14.0
32177,1.0,18.0
29108,0.0,3.0
7498,0.0,4.0
23415,2.0,18.0
34199,3.0,19.0
17399,0.0,3.0
19785,2.0,18.0
36525,4.0,15.0
2179,0.0,
43994,2.0,15.0
12113,5.0,18.0
17701,1.0,11.0
37095,2.0,14.0
18848,2.0,14.0
36825,5.0,14.0
9783,2.0,13.0
30385,3.0,19.0
5857,6.0,17.0
36900,0.0,3.0
7852,1.0,14.0
928,4.0,17.0
5947,3.0,13.0
40681,4.0,16.0
26392,2.0,14.0
8253,3.0,18.0
19359,1.0,18.0
9410,2.0,15.0
17771,2.0,15.0
1395,1.0,6.0
33651,5.0,14.0
20639,0.0,2.0
19595,1.0,12.0
3090,6.0,16.0
37234,2.0,
11474,6.0,16.0
18310,1.0,13.0
1109,4.0,10.0
20950,3.0,18.0
2641,0.0,3.0
39903,1.0,11.0
38877,1.0,7.0
37184,4.0,
3516,,10.0
39386,2.0,16.0
1491,2.0,15.0
45947,2.0,9.0
25674,5.0,11.0
28207,2.0,15.0
23116,2.0,11.0
43753,2.0,7.0
27264,3.0,20.0
21252,3.0,15.0
28255,3.0,18.0
48903,1.0,
17988,7.0,10.0
27,4.0,15.0
19398,2.0,18.0
23473,1.0,14.0
200,2.0,11.0
41344,3.0,27.0
25492,5.0,11.0
42138,2.0,14.0
17630,3.0,18.0
6557,4.0,17.0
19238,1.0,18.0
23283,2.0,13.0
21609,0.0,3.0
1171,4.0,20.0
22974,7.0,19.0
43749,2.0,17.0
10819,6.0,13.0
37337,3.0,8.0
22714,,14.0
38441,5.0,15.0
8282,1.0,15.0
10503,2.0,18.0
38552,4.0,14.0
49164,1.0,13.0
25554,2.0,15.0
24893,1.0,16.0
37821,4.0,16.0
17246,3.0,18.0
7541,4.0,22.0
11918,2.0,12.0
4830,3.0,11.0
46293,3.0,18.0
4811,3.0,11.0
40263,3.0,13.0
47229,0.0,17.0
10570,1.0,16.0
6818,4.0,14.0
15828,3.0,23.0
11008,1.0,21.0
39302,4.0,10.0
763,2.0,16.0
33413,3.0,16.0
39294,4.0,13.0
21934,2.0,12.0
15362,4.0,12.0
1017,8.0,12.0
25990,3.0,20.0
32161,0.0,0.0
8522,3.0,
9251,2.0,15.0
37809,1.0,12.0
18806,3.0,12.0
20798,7.0,16.0
48569,2.0,18.0
5061,5.0,14.0
37227,4.0,160.0
2922,2.0,16.0
11781,4.0,14.0
44531,4.0,11.0
13023,3.0,19.0
41982,4.0,19.0
772,1.0,9.0
10330,4.0,16.0
6708,2.0,13.0
5599,1.0,15.0
5074,5.0,16.0
16780,6.0,14.0
21989,6.0,12.0
30694,7.0,12.0
12531,,11.0
43983,3.0,18.0
49130,2.0,14.0
28311,2.0,13.0
32022,6.0,18.0
13529,3.0,16.0
19650,7.0,17.0
23964,3.0,18.0
26823,3.0,12.0
33369,1.0,18.0
13775,1.0,14.0
6488,2.0,11.0
80,,
25265,0.0,4.0
10740,4.0,14.0
47487,,19.0
28871,0.0,1.0
49131,6.0,18.0
17014,1.0,11.0
32938,6.0,
30668,7.0,13.0
1892,0.0,5.0
35499,4.0,16.0
25744,1.0,12.0
42758,3.0,5.0
5645,4.0,10.0
46356,0.0,3.0
46282,2.0,
7213,3.0,9.0
41079,0.0,4.0
19161,3.0,8.0
24559,2.0,18.0
15137,0.0,16.0
30447,8.0,20.0
18672,0.0,3.0
8846,2.0,12.0
8215,5.0,9.0
17760,4.0,
44124,,18.0
28498,6.0,16.0
38418,2.0,12.0
31322,0.0,4.0
18457,4.0,16.0
42781,,16.0
8578,1.0,12.0
3289,0.0,2.0
8328,5.0,10.0
18914,3.0,11.0
43473,3.0,22.0
726,3.0,21.0
5103,0.0,4.0
38028,3.0,11.0
29293,3.0,13.0
24804,2.0,21.0
34427,3.0,14.0
19393,3.0,
8198,3.0,13.0
19793,4.0,15.0
15692,0.0,15.0
37660,2.0,16.0
43685,2.0,26.0
19280,3.0,16.0
28859,4.0,
28491,3.0,26.0
29385,4.0,17.0
16978,2.0,6.0
18950,4.0,14.0
8678,4.0,14.0
1247,5.0,20.0
39076,3.0,16.0
38100,1.0,17.0
15781,2.0,16.0
30937,6.0,16.0
41163,0.0,2.0
42213,3.0,16.0
11551,0.0,9.0
38652,2.0,14.0
36501,4.0,15.0
19597,,9.0
8759,6.0,17.0
11636,2.0,7.0
3800,2.0,10.0
28438,4.0,18.0
24664,,12.0
45404,1.0,16.0
33818,5.0,15.0
2257,0.0,1.0
49564,3.0,16.0
42220,2.0,17.0
23022,4.0,10.0
3469,1.0,14.0
7132,,15.0
2715,2.0,12.0
45777,2.0,12.0
16634,1.0,13.0
27249,2.0,17.0
3160,2.0,14.0
49188,0.0,15.0
44984,3.0,13.0
28372,2.0,18.0
1679,0.0,13.0
44401,4.0,18.0
2406,2.0,15.0
24284,4.0,14.0
45863,3.0,17.0
29578,,12.0
47480,1.0,20.0
2416,,14.0
8354,4.0,5.0
15983,2.0,14.0
9506,3.0,14.0
47029,1.0,22.0
21807,0.0,5.0
27712,4.0,16.0
32360,2.0,8.0
2378,4.0,13.0
8105,3.0,11.0
19782,5.0,9.0
45799,1.0,17.0
47418,5.0,16.0
22269,0.0,2.0
840,4.0,20.0
22181,1.0,13.0
45890,1.0,17.0
35793,0.0,17.0
4918,4.0,12.0
30695,7.0,11.0
23594,2.0,13.0
29584,3.0,12.0
44269,3.0,13.0
21410,3.0,13.0
32848,2.0,19.0
13233,4.0,17.0
21017,,8.0
14561,0.0,3.0
9626,,9.0
31488,3.0,9.0
41556,0.0,16.0
22339,4.0,160.0
31258,1.0,14.0
3034,2.0,14.0
6086,4.0,17.0
28973,7.0,17.0
45457,0.0,5.0
23607,3.0,10.0
25939,2.0,14.0
782,3.0,18.0
38383,1.0,15.0
12874,1.0,15.0
1986,2.0,12.0
32438,1.0,17.0
3380,8.0,18.0
36547,2.0,7.0
283,4.0,14.0
25866,2.0,13.0
26990,1.0,16.0
17026,1.0,7.0
8891,0.0,0.0
3921,0.0,3.0
33321,6.0,13.0
19593,5.0,11.0
5865,3.0,23.0
32071,4.0,11.0
11783,4.0,8.0
13138,4.0,12.0
13761,4.0,9.0
28433,8.0,16.0
2507,0.0,3.0
1511,6.0,9.0
36630,4.0,13.0
4697,1.0,9.0
45330,1.0,14.0
49881,2.0,13.0
36413,4.0,14.0
21881,2.0,10.0
4642,3.0,13.0
14829,1.0,13.0
45029,2.0,12.0
29240,5.0,10.0
10361,,5.0
29114,1.0,11.0
2043,2.0,19.0
5993,3.0,19.0
37098,4.0,10.0
45233,5.0,14.0
40575,3.0,7.0
33005,1.0,11.0
29611,2.0,16.0
40926,1.0,12.0
1095,5.0,10.0
19285,2.0,15.0
28189,2.0,13.0
16074,3.0,19.0
45556,0.0,6.0
5157,4.0,12.0
43065,4.0,19.0
40367,1.0,6.0
2829,2.0,20.0
100,0.0,13.0
32174,2.0,10.0
24157,5.0,18.0
29296,6.0,18.0
24055,,12.0
25583,4.0,20.0
20655,2.0,14.0
38834,3.0,14.0
10310,4.0,7.0
14362,1.0,16.0
21056,6.0,9.0
20044,3.0,8.0
5981,0.0,5.0
23779,2.0,17.0
24866,6.0,12.0
13148,0.0,4.0
7662,3.0,10.0
39344,6.0,
30482,4.0,14.0
26357,7.0,9.0
18910,0.0,13.0
47463,2.0,11.0
26303,5.0,14.0
9625,1.0,9.0
17923,2.0,18.0
22522,4.0,13.0
22481,0.0,4.0
48273,3.0,10.0
6685,3.0,15.0
36392,2.0,12.0
23730,4.0,8.0
49965,5.0,16.0
18636,3.0,7.0
36316,2.0,19.0
39561,1.0,22.0
47547,5.0,19.0
39400,2.0,14.0
25761,1.0,19.0
46045,3.0,7.0
45125,1.0,14.0
35702,1.0,17.0
48375,3.0,16.0
17753,1.0,15.0
19030,0.0,3.0
42660,5.0,11.0
26825,5.0,14.0
48543,6.0,18.0
20351,3.0,9.0
21500,3.0,8.0
35070,0.0,16.0
18838,4.0,15.0
931,4.0,10.0
18653,5.0,9.0
5320,1.0,21.0
26767,3.0,20.0
47758,4.0,11.0
3580,3.0,12.0
23108,0.0,6.0
44588,3.0,12.0
34118,2.0,16.0
8510,1.0,18.0
17309,3.0,13.0
12797,4.0,14.0
3918,4.0,15.0
2296,4.0,16.0
45374,1.0,15.0
5280,2.0,10.0
4451,2.0,9.0
18067,2.0,13.0
6787,4.0,12.0
45349,3.0,17.0
45572,0.0,2.0
16576,3.0,16.0
39724,3.0,13.0
5701,0.0,14.0
157,1.0,18.0
1532,4.0,12.0
24901,3.0,21.0
31999,2.0,14.0
33176,3.0,18.0
33575,2.0,13.0
45980,2.0,9.0
13290,3.0,15.0
1072,3.0,13.0
17761,6.0,20.0
437,7.0,11.0
30541,4.0,11.0
45782,3.0,13.0
25557,3.0,15.0
18490,7.0,17.0
23304,1.0,13.0
42430,6.0,12.0
41539,0.0,18.0
35345,0.0,21.0
38402,4.0,18.0
14758,4.0,15.0
21473,3.0,13.0
19504,1.0,8.0
7927,4.0,10.0
39359,4.0,18.0
21462,3.0,15.0
22045,4.0,18.0
23472,1.0,11.0
10169,3.0,13.0
21411,2.0,14.0
5718,3.0,17.0
38450,2.0,20.0
28474,4.0,16.0
40135,1.0,15.0
1660,0.0,6.0
11905,1.0,17.0
15179,4.0,15.0
11325,0.0,4.0
29616,7.0,19.0
26893,1.0,15.0
47426,1.0,17.0
46351,0.0,7.0
23537,0.0,0.0
21565,5.0,20.0
34944,5.0,19.0
1288,2.0,11.0
27788,1.0,18.0
34518,1.0,15.0
40055,3.0,14.0
38421,2.0,14.0
44211,1.0,7.0
2662,0.0,11.0
38289,1.0,13.0
27182,1.0,16.0
41448,2.0,13.0
11486,1.0,13.0
8689,2.0,16.0
28471,3.0,
26976,4.0,14.0
27664,4.0,19.0
4106,4.0,7.0
40514,0.0,50.0
23497,0.0,3.0
4390,0.0,6.0
16601,3.0,18.0
48965,1.0,15.0
12822,0.0,6.0
21947,5.0,14.0
10400,3.0,12.0
46566,1.0,13.0
7741,5.0,14.0
46251,4.0,12.0
44778,6.0,12.0
47815,4.0,16.0
37921,0.0,3.0
45201,5.0,17.0
30036,6.0,16.0
40502,1.0,10.0
49402,0.0,0.0
24023,5.0,20.0
25314,4.0,10.0
43158,0.0,4.0
14699,5.0,15.0
43644,4.0,13.0
20419,4.0,11.0
25526,6.0,11.0
30962,4.0,15.0
32230,4.0,12.0
46007,3.0,8.0
45891,4.0,13.0
21352,6.0,11.0
10257,0.0,1.0
44684,2.0,15.0
24905,4.0,21.0
27275,1.0,12.0
42675,2.0,13.0
1990,2.0,17.0
3016,0.0,2.0
15496,4.0,8.0
45038,5.0,7.0
6462,1.0,6.0
11421,5.0,22.0
40490,3.0,18.0
5368,0.0,13.0
22370,3.0,20.0
14887,5.0,13.0
1263,4.0,12.0
6055,3.0,10.0
46986,4.0,13.0
19177,5.0,12.0
17135,4.0,14.0
43529,2.0,14.0
18973,4.0,14.0
935,5.0,18.0
22094,4.0,12.0
10157,4.0,11.0
19500,4.0,16.0
6201,0.0,13.0
2383,4.0,14.0
15471,2.0,19.0
37737,5.0,20.0
28469,1.0,14.0
25799,3.0,18.0
40465,5.0,14.0
45574,4.0,11.0
35269,7.0,11.0
10006,2.0,11.0
23931,1.0,14.0
12846,0.0,2.0
41063,1.0,18.0
48289,4.0,17.0
14601,3.0,10.0
4783,6.0,8.0
21551,1.0,8.0
22969,3.0,8.0
48701,6.0,22.0
32887,2.0,11.0
41501,4.0,8.0
28939,2.0,11.0
12301,2.0,16.0
34544,0.0,17.0
39690,1.0,8.0
1651,2.0,17.0
37665,2.0,9.0
14961,4.0,10.0
26672,0.0,1.0
10390,7.0,6.0
32548,1.0,8.0
25113,6.0,10.0
24867,1.0,15.0
8130,0.0,7.0
27483,5.0,13.0
30573,5.0,10.0
2199,6.0,16.0
35266,3.0,17.0
1271,3.0,13.0
13551,2.0,15.0
22399,1.0,15.0
25508,1.0,19.0
7893,3.0,13.0
1559,5.0,17.0
9029,3.0,11.0
3551,3.0,7.0
10406,4.0,19.0
46256,1.0,10.0
46102,3.0,13.0
41220,3.0,13.0
3464,1.0,13.0
27643,1.0,14.0
32827,1.0,19.0
48997,0.0,1.0
33069,4.0,14.0
9182,2.0,11.0
30038,,22.0
12680,2.0,14.0
15439,0.0,
34914,,6.0
44760,5.0,16.0
21550,0.0,3.0
4993,1.0,12.0
39156,6.0,13.0
41102,4.0,20.0
39053,1.0,11.0
2963,3.0,15.0
1316,3.0,11.0
25351,5.0,15.0
24178,3.0,13.0
32395,8.0,14.0
458,2.0,16.0
20874,4.0,15.0
12530,2.0,17.0
31127,3.0,12.0
29091,2.0,12.0
24628,3.0,15.0
6790,2.0,11.0
32117,6.0,15.0
38148,1.0,16.0
3987,2.0,16.0
48966,6.0,12.0
10629,2.0,13.0
9809,1.0,8.0
5072,1.0,13.0
28424,6.0,15.0
10715,1.0,19.0
5984,0.0,5.0
48760,1.0,14.0
49405,4.0,12.0
18409,5.0,21.0
12227,3.0,15.0
25485,0.0,2.0
41028,2.0,11.0
7274,5.0,13.0
16927,2.0,14.0
46578,6.0,13.0
25985,5.0,11.0
13116,4.0,4.0
7397,1.0,
18437,3.0,16.0
23630,4.0,11.0
3749,5.0,18.0
38754,4.0,9.0
39529,0.0,8.0
1750,0.0,3.0
23363,4.0,19.0
28971,3.0,5.0
23818,1.0,14.0
36110,1.0,18.0
11447,5.0,12.0
10728,5.0,13.0
3406,4.0,5.0
23235,4.0,17.0
17575,1.0,19.0
20556,3.0,12.0
18472,5.0,14.0
23360,2.0,10.0
24066,4.0,17.0
46060,0.0,3.0
23162,3.0,14.0
33861,2.0,14.0
1900,3.0,11.0
35088,6.0,11.0
3556,3.0,15.0
4633,4.0,12.0
46804,5.0,12.0
15711,6.0,14.0
21880,4.0,13.0
7521,1.0,15.0
21872,5.0,13.0
39193,6.0,9.0
29560,4.0,8.0
11295,2.0,16.0
24417,2.0,17.0
43441,5.0,25.0
10658,2.0,13.0
28400,1.0,11.0
22433,4.0,13.0
45534,4.0,18.0
17676,0.0,4.0
33923,4.0,18.0
47566,2.0,5.0
15499,6.0,19.0
49362,4.0,11.0
47912,,18.0
42721,3.0,8.0
8539,3.0,11.0
25522,7.0,7.0
45312,1.0,15.0
36127,4.0,18.0
24486,2.0,13.0
45118,0.0,4.0
231,4.0,12.0
24534,3.0,8.0
30851,0.0,0.0
47640,3.0,22.0
30918,2.0,9.0
4170,1.0,7.0
39227,5.0,10.0
37885,5.0,8.0
4081,5.0,13.0
3273,1.0,7.0
41262,2.0,15.0
12150,3.0,19.0
2350,7.0,18.0
11333,0.0,16.0
27572,2.0,10.0
37893,2.0,15.0
24839,3.0,13.0
38316,2.0,11.0
36549,1.0,10.0
44240,3.0,15.0
20372,3.0,21.0
28002,2.0,17.0
41581,2.0,18.0
40113,0.0,5.0
32185,0.0,4.0
14128,5.0,9.0
7197,1.0,11.0
25881,3.0,10.0
15785,7.0,19.0
27306,6.0,12.0
35693,5.0,
2056,4.0,9.0
7761,0.0,13.0
8882,4.0,14.0
37714,6.0,19.0
35407,2.0,9.0
27451,5.0,11.0
23574,4.0,16.0
1565,3.0,17.0
12418,0.0,3.0
26605,1.0,12.0
12458,0.0,2.0
18670,2.0,15.0
33808,5.0,14.0
29247,2.0,18.0
29120,0.0,10.0
39684,2.0,17.0
20840,4.0,7.0
24214,4.0,16.0
12768,3.0,24.0
