user_id,city,city_tier,signup_date,account_age_days,subscription_type,retained_30_days,avg_daily_listening_hours,skip_rate_pct,playlist_adds_last_30d,search_queries_last_30d
2348,Indore,Tier 2,2026-02-02,142.0,Premium,1,1.68,17.87,1.0,14.0
8108,Nagpur,Tier 2,2024-11-17,587.0,Free,1,1.64,25.47,3.0,14.0
11034,Pune,Tier 1,2026-02-04,137.0,Free,1,1.5,28.76,2.0,19.0
42145,Bhopal,Tier 2,2025-03-01,479.0,Free,1,2.04,28.26,4.0,10.0
17688,Delhi,Tier 1,2025-06-09,381.0,Free,1,2.12,25.89,1.0,13.0
27329,Ahmedabad,Tier 1,2026-02-20,123.0,Free,0,4.68,22.69,1.0,11.0
7333,Bengaluru,Tier 1,2025-12-29,179.0,Premium,1,1.36,25.35,5.0,15.0
42950,Chandigarh,Tier 2,2024-07-28,695.0,Family,1,4.89,33.99,2.0,9.0
38047,Chennai,Tier 1,2024-07-11,713.0,Free,0,1.61,19.5,1.0,17.0
13056,Delhi,Tier 1,2025-11-06,227.0,Free,1,1.22,14.84,4.0,15.0
28400,Chennai,Tier 1,2025-03-14,469.0,Free,0,3.5,19.67,1.0,11.0
30996,Chennai,Tier 1,2025-06-27,360.0,Free,1,2.26,15.53,4.0,12.0
38868,Mumbai,Tier 1,2026-04-14,69.0,Free,1,1.65,27.22,4.0,15.0
29400,Delhi,Tier 1,2025-08-03,325.0,Free,1,0.47,23.16,3.0,9.0
4397,Delhi,Tier 1,2023-01-24,1244.0,Free,1,2.97,23.16,7.0,16.0
36192,Pune,Tier 1,2026-04-11,72.0,Premium,1,1.61,4.92,0.0,19.0
32852,Ahmedabad,Tier 1,2023-05-23,1125.0,Free,1,1.61,24.56,0.0,13.0
17682,Hyderabad,Tier 1,2025-07-24,337.0,Free,1,0.7,27.85,1.0,7.0
25044,Bengaluru,Tier 1,2024-11-17,586.0,Premium,1,0.75,14.97,2.0,14.0
19491,Chennai,Tier 1,2026-02-13,133.0,Free,1,1.2,23.95,1.0,17.0
31639,Chennai,Tier 1,2026-03-18,96.0,Family,1,1.63,37.24,1.0,11.0
1176,Lucknow,Tier 2,2025-11-13,220.0,Free,1,0.4,23.16,2.0,20.0
14056,Mumbai,Tier 1,2026-01-13,163.0,Premium,1,0.46,12.01,3.0,12.0
28276,Chennai,Tier 1,2025-11-17,219.0,Free,0,1.22,32.28,2.0,13.0
45496,Bengaluru,Tier 1,2025-07-30,350.0,Premium,1,1.62,19.72,3.0,9.0
38150,Kolkata,Tier 1,2024-09-05,657.0,Premium,0,5.75,83.11,0.0,4.0
14182,Indore,Tier 2,2023-08-26,1030.0,Premium,0,4.46,23.16,0.0,5.0
28850,Chennai,Tier 1,2025-06-08,378.0,Family,1,1.61,27.32,3.0,9.0
32451,Hyderabad,Tier 1,2024-11-24,578.0,Premium,1,2.11,22.2,4.0,13.0
43632,Pune,Tier 1,2025-03-03,477.0,Premium,1,0.68,13.48,4.0,12.0
47213,Chennai,Tier 1,2026-02-17,125.0,Premium,1,1.46,20.4,0.0,12.0
43665,Bengaluru,Tier 1,2024-11-25,578.0,Premium,0,6.02,89.58,0.0,0.0
24106,Pune,Tier 1,2024-06-29,722.0,Free,1,1.03,15.0,6.0,14.0
7697,Bengaluru,Tier 1,2026-06-01,26.0,Premium,1,2.43,14.66,5.0,9.0
28702,Lucknow,Tier 2,2025-09-26,274.0,Free,0,0.68,12.15,2.0,11.0
38267,Jaipur,Tier 2,2022-04-01,1546.0,Premium,0,10.66,73.89,0.0,2.0
1600,Bengaluru,Tier 1,2025-03-23,455.0,Premium,0,1.13,23.16,1.0,13.0
8061,Ahmedabad,Tier 1,2026-02-18,127.0,Family,1,1.12,31.73,5.0,15.0
49920,Mumbai,Tier 1,2026-05-12,46.0,Free,0,1.17,20.89,3.0,16.0
30371,Jaipur,Tier 2,2024-03-06,840.0,Premium,1,2.76,0.0,3.0,14.0
26807,Chennai,Tier 1,2025-08-11,320.0,Free,1,3.81,30.89,4.0,14.0
11749,Bengaluru,Tier 1,2025-11-10,227.0,Free,1,4.09,13.58,2.0,15.0
31085,Hyderabad,Tier 1,2025-05-30,391.0,Free,1,0.17,16.22,5.0,12.0
49969,Bengaluru,Tier 1,2025-02-09,497.0,Premium,1,2.13,35.85,2.0,17.0
30112,Bhopal,Tier 2,2023-11-20,350.0,Free,1,0.69,21.79,6.0,13.0
19484,Nagpur,Tier 2,2025-05-25,396.0,Family,1,1.51,8.06,3.0,9.0
7644,Jaipur,Tier 2,2025-01-19,523.0,Free,1,0.96,16.98,1.0,18.0
18002,Surat,Tier 2,2025-07-11,349.0,Free,1,2.3,23.16,2.0,10.0
13210,Kochi,Tier 2,2025-04-15,438.0,Premium,1,0.72,13.54,3.0,11.0
11534,Lucknow,Tier 2,2024-09-15,649.0,Premium,1,1.85,19.18,6.0,11.0
8210,Bhopal,Tier 2,2024-07-02,721.0,Premium,1,0.39,23.16,5.0,13.0
5765,Chennai,Tier 1,2022-12-21,1278.0,Premium,1,4.53,86.44,0.0,2.0
28427,Kolkata,Tier 1,2024-04-29,350.0,Premium,0,4.83,91.57,0.0,5.0
31700,Delhi,Tier 1,2025-02-12,494.0,Premium,0,1.61,76.37,0.0,3.0
21706,Delhi,Tier 1,2025-06-02,385.0,Family,1,0.28,22.19,3.0,14.0
17501,Chennai,Tier 1,2025-01-05,532.0,Free,0,1.04,18.77,3.0,15.0
10558,Mumbai,Tier 1,2025-01-19,523.0,Free,1,1.61,23.97,3.0,16.0
43904,Bengaluru,Tier 1,2025-05-31,387.0,Family,0,2.33,20.43,1.0,14.0
1203,Indore,Tier 2,2025-03-27,350.0,Premium,1,0.98,21.13,4.0,12.0
10376,Surat,Tier 2,2025-02-25,486.0,Premium,0,1.61,23.16,3.0,15.0
25608,Patna,Tier 2,2026-01-17,155.0,Premium,1,1.62,31.76,5.0,11.0
12652,Lucknow,Tier 2,2026-05-11,41.0,Free,1,5.05,26.96,3.0,13.0
31322,Surat,Tier 2,2023-12-29,906.0,Premium,0,2.99,92.76,0.0,4.0
42555,Kochi,Tier 2,2025-09-28,268.0,Free,0,0.82,15.46,2.0,18.0
19734,Bhopal,Tier 2,2025-06-20,372.0,Free,1,0.82,28.06,3.0,12.0
49685,Delhi,Tier 1,2025-03-01,482.0,Free,0,2.86,23.92,6.0,13.0
39431,Chennai,Tier 1,2024-06-29,722.0,Free,1,1.35,9.54,2.0,15.0
11291,Indore,Tier 2,2026-03-17,99.0,Free,1,1.42,19.52,3.0,16.0
1421,Jaipur,Tier 2,2026-03-28,91.0,Free,1,2.35,28.57,3.0,12.0
38923,Coimbatore,Tier 2,2025-11-13,224.0,Family,0,1.39,28.11,3.0,15.0
29377,Chennai,Tier 1,2026-02-02,143.0,Free,1,0.46,18.75,3.0,13.0
16932,Mumbai,Tier 1,2024-12-12,559.0,Premium,1,1.26,18.45,0.0,15.0
3312,Coimbatore,Tier 2,2025-06-03,386.0,Premium,1,2.32,25.03,1.0,19.0
16267,Ahmedabad,Tier 1,2025-07-25,331.0,Premium,1,1.81,23.16,3.0,10.0
5291,Bengaluru,Tier 1,2025-12-10,193.0,Premium,1,1.35,39.61,3.0,9.0
17245,Indore,Tier 2,2026-01-13,350.0,Premium,1,1.79,20.87,5.0,12.0
45146,Hyderabad,Tier 1,2025-11-08,229.0,Premium,1,0.87,36.23,9.0,9.0
26437,Mumbai,Tier 1,2025-10-01,268.0,Premium,0,0.78,26.61,5.0,13.0
9782,Chennai,Tier 1,2025-05-21,396.0,Free,1,3.43,20.06,4.0,10.0
29756,Kolkata,Tier 1,2022-02-12,1594.0,Premium,0,4.68,79.92,0.0,1.0
38976,Indore,Tier 2,2025-12-23,186.0,Premium,1,0.74,25.51,1.0,11.0
26162,Chennai,Tier 1,2025-07-15,342.0,Family,1,1.03,2.69,3.0,14.0
44533,Jaipur,Tier 2,2026-05-06,51.0,Free,1,2.08,25.21,4.0,18.0
31200,Pune,Tier 1,2026-03-09,104.0,Premium,1,1.59,14.24,3.0,13.0
5632,Delhi,Tier 1,2026-01-19,155.0,Free,0,0.76,10.4,3.0,18.0
40469,Mumbai,Tier 1,2024-04-16,799.0,Premium,1,5.58,24.78,2.0,16.0
3138,Mumbai,Tier 1,2024-12-22,546.0,Premium,1,1.09,13.15,5.0,9.0
28854,Nagpur,Tier 2,2026-02-28,117.0,Free,1,1.28,10.5,8.0,12.0
22070,Delhi,Tier 1,2026-04-10,78.0,Free,1,1.61,18.66,2.0,15.0
21516,Pune,Tier 1,2025-01-18,522.0,Free,1,1.8,3.85,3.0,13.0
18051,Coimbatore,Tier 2,2025-07-10,350.0,Free,1,5.95,19.97,1.0,15.0
41517,Bengaluru,Tier 1,2024-08-17,677.0,Premium,1,1.03,7.76,4.0,10.0
31271,Kolkata,Tier 1,2025-02-03,504.0,Free,1,3.18,27.82,1.0,10.0
26291,Hyderabad,Tier 1,2025-04-29,418.0,Free,1,3.27,0.0,5.0,14.0
35508,Hyderabad,Tier 1,2025-07-03,357.0,Free,1,0.65,18.28,6.0,11.0
19190,Pune,Tier 1,2025-08-10,316.0,Premium,1,2.58,19.16,2.0,16.0
29493,Ahmedabad,Tier 1,2025-06-23,363.0,Premium,1,2.33,16.95,3.0,8.0
35955,Hyderabad,Tier 1,2024-01-27,880.0,Free,1,3.24,23.56,1.0,12.0
24885,Chandigarh,Tier 2,2025-12-28,181.0,Family,0,1.57,23.16,6.0,11.0
32824,Chennai,Tier 1,2024-06-29,726.0,Free,1,1.98,23.16,0.0,12.0
37575,Bengaluru,Tier 1,2024-11-06,593.0,Family,1,1.2,15.14,1.0,13.0
45225,Kolkata,Tier 1,2026-01-28,144.0,Free,1,0.54,23.16,7.0,8.0
5007,Surat,Tier 2,2025-12-05,203.0,Free,1,2.96,24.71,1.0,12.0
29089,Pune,Tier 1,2023-07-26,1065.0,Family,1,2.99,31.53,4.0,15.0
28608,Jaipur,Tier 2,2024-12-14,560.0,Premium,1,1.95,28.06,3.0,12.0
12445,Chennai,Tier 1,2025-09-20,279.0,Free,1,1.63,15.61,3.0,16.0
8135,Bengaluru,Tier 1,2025-03-10,472.0,Premium,1,1.25,21.46,4.0,20.0
32435,Lucknow,Tier 2,2025-12-01,202.0,Premium,0,0.95,17.54,3.0,22.0
19503,Pune,Tier 1,2025-05-18,404.0,Free,1,1.35,40.79,5.0,12.0
20844,Ahmedabad,Tier 1,2025-12-04,201.0,Family,1,0.74,30.47,3.0,12.0
2935,Ahmedabad,Tier 1,2026-01-18,156.0,Free,1,1.53,20.23,5.0,18.0
43351,Delhi,Tier 1,2025-01-17,523.0,Free,1,2.05,23.12,3.0,17.0
47315,Chennai,Tier 1,2025-06-22,369.0,Free,1,2.61,25.29,5.0,14.0
6916,Chandigarh,Tier 2,2025-03-17,461.0,Free,1,1.82,24.43,6.0,14.0
39102,Coimbatore,Tier 2,2026-02-05,136.0,Free,1,0.47,13.46,3.0,18.0
15122,Pune,Tier 1,2021-12-14,1653.0,Premium,0,6.51,83.69,0.0,6.0
43291,Chennai,Tier 1,2024-10-03,628.0,Premium,0,6.56,85.97,0.0,3.0
48969,Surat,Tier 2,2024-08-24,666.0,Premium,0,6.17,72.4,0.0,2.0
11111,Hyderabad,Tier 1,2025-04-09,438.0,Family,1,2.24,22.61,2.0,22.0
4897,Delhi,Tier 1,2024-10-26,607.0,Premium,1,2.31,18.35,4.0,16.0
184,Bengaluru,Tier 1,2025-09-01,299.0,Premium,1,1.83,29.2,2.0,17.0
44394,Bengaluru,Tier 1,2025-01-12,528.0,Free,1,1.95,15.51,2.0,13.0
32340,Mumbai,Tier 1,2025-06-26,366.0,Family,0,1.64,36.89,2.0,21.0
29177,Delhi,Tier 1,2025-11-25,212.0,Premium,1,1.45,22.04,3.0,17.0
24721,Jaipur,Tier 2,2025-04-24,428.0,Premium,1,0.73,30.43,4.0,13.0
10373,Mumbai,Tier 1,2025-10-10,259.0,Free,1,0.37,21.27,1.0,10.0
18593,Hyderabad,Tier 1,2024-09-16,648.0,Premium,0,4.66,81.91,0.0,4.0
10995,Nagpur,Tier 2,2025-03-17,465.0,Premium,1,1.61,22.43,3.0,11.0
37017,Delhi,Tier 1,2025-10-31,234.0,Family,1,0.48,21.57,2.0,13.0
1078,Chennai,Tier 1,2024-04-21,796.0,Premium,0,4.41,98.96,0.0,2.0
41593,Kolkata,Tier 1,2026-05-22,34.0,Premium,1,3.05,31.49,4.0,16.0
14976,Lucknow,Tier 2,2025-05-05,418.0,Free,1,1.69,16.99,2.0,19.0
30335,Chennai,Tier 1,2025-09-16,283.0,Premium,1,1.06,28.8,5.0,14.0
44984,Indore,Tier 2,2026-03-07,108.0,Premium,1,1.61,15.76,3.0,13.0
39178,Kolkata,Tier 1,2023-08-26,1032.0,Premium,0,3.86,76.42,3.0,3.0
11482,Kolkata,Tier 1,2025-08-10,321.0,Free,1,0.72,27.17,3.0,13.0
11345,Jaipur,Tier 2,2026-06-05,21.0,Family,1,0.81,28.36,3.0,17.0
25501,Patna,Tier 2,2025-06-06,380.0,Free,1,0.51,23.9,4.0,22.0
10254,Bengaluru,Tier 1,2025-08-02,325.0,Free,1,2.68,31.16,0.0,18.0
13163,Indore,Tier 2,2023-01-04,1268.0,Premium,0,3.57,23.16,0.0,3.0
39781,Surat,Tier 2,2024-12-04,350.0,Free,1,1.94,23.62,1.0,8.0
16958,Chennai,Tier 1,2025-07-23,339.0,Premium,1,0.42,32.1,5.0,14.0
8166,Ahmedabad,Tier 1,2023-11-09,956.0,Premium,0,3.8,84.53,0.0,13.0
4012,Delhi,Tier 1,2025-11-21,218.0,Free,1,1.25,18.22,0.0,13.0
5112,Kolkata,Tier 1,2025-11-27,206.0,Free,1,3.78,24.22,4.0,21.0
30542,Chennai,Tier 1,2024-11-12,588.0,Free,0,2.32,22.69,1.0,13.0
8249,Hyderabad,Tier 1,2025-05-03,350.0,Free,1,0.45,15.61,3.0,11.0
38072,Surat,Tier 2,2025-01-27,512.0,Premium,1,1.47,31.37,2.0,10.0
12365,Patna,Tier 2,2025-06-30,359.0,Family,0,1.63,31.45,1.0,15.0
1771,Pune,Tier 1,2025-01-15,524.0,Free,0,0.94,18.8,2.0,11.0
4269,Surat,Tier 2,2024-07-24,702.0,Family,1,0.51,23.75,2.0,14.0
22280,Patna,Tier 2,2024-12-30,538.0,Free,0,1.95,32.98,6.0,19.0
40684,Delhi,Tier 1,2025-11-15,218.0,Free,1,3.74,14.01,4.0,14.0
15594,Chennai,Tier 1,2025-01-01,537.0,Family,0,2.14,23.16,3.0,13.0
47766,Pune,Tier 1,2025-08-15,310.0,Free,1,2.18,0.0,5.0,16.0
7455,Bhopal,Tier 2,2021-09-08,1750.0,Premium,0,6.27,97.36,0.0,1.0
13526,Mumbai,Tier 1,2025-10-09,1275.0,Premium,1,1.24,8.3,4.0,19.0
3525,Chennai,Tier 1,2025-07-02,360.0,Premium,1,1.61,28.49,8.0,13.0
23042,Chennai,Tier 1,2025-07-20,340.0,Free,1,0.76,13.04,0.0,16.0
11876,Hyderabad,Tier 1,2025-11-24,212.0,Free,1,0.49,18.68,6.0,12.0
46755,Lucknow,Tier 2,2025-07-25,334.0,Premium,1,2.15,26.7,5.0,11.0
5769,Bengaluru,Tier 1,2025-11-18,219.0,Family,1,3.18,23.89,3.0,14.0
12566,Delhi,Tier 1,2025-09-22,274.0,Free,0,0.2,28.3,2.0,13.0
692,Chandigarh,Tier 2,2024-03-24,822.0,Free,1,2.34,15.37,2.0,16.0
7275,Jaipur,Tier 2,2025-03-19,464.0,Free,1,1.33,21.99,4.0,16.0
45253,Hyderabad,Tier 1,2024-10-12,623.0,Family,1,2.29,25.57,1.0,13.0
20322,Nagpur,Tier 2,2025-07-14,345.0,Premium,0,4.47,77.79,0.0,3.0
25584,Mumbai,Tier 1,2026-03-20,93.0,Family,1,2.22,23.16,3.0,18.0
7492,Patna,Tier 2,2025-09-01,294.0,Family,1,1.54,20.67,5.0,7.0
2904,Patna,Tier 2,2024-10-03,630.0,Free,1,2.25,23.16,2.0,11.0
43465,Bhopal,Tier 2,2025-04-29,421.0,Free,1,1.6,33.43,3.0,15.0
32593,Ahmedabad,Tier 1,2025-10-23,246.0,Premium,1,1.26,32.23,3.0,12.0
34969,Delhi,Tier 1,2025-06-12,378.0,Premium,0,0.63,18.19,4.0,17.0
3595,Mumbai,Tier 1,2025-09-23,277.0,Premium,1,1.35,31.47,3.0,13.0
41659,Delhi,Tier 1,2026-04-15,72.0,Premium,1,1.05,21.39,3.0,5.0
39459,Mumbai,Tier 1,2025-10-07,257.0,Family,1,4.34,30.04,4.0,8.0
21343,Chandigarh,Tier 2,2025-03-02,476.0,Free,1,1.08,23.44,3.0,20.0
10851,Chennai,Tier 1,2025-07-20,338.0,Family,1,1.15,25.37,2.0,15.0
20734,Indore,Tier 2,2023-01-06,1262.0,Free,1,3.03,20.84,3.0,15.0
24732,Indore,Tier 2,2025-07-22,350.0,Free,1,1.41,26.01,1.0,20.0
5444,Lucknow,Tier 2,2025-11-08,226.0,Premium,1,0.97,22.76,5.0,18.0
14232,Delhi,Tier 1,2024-06-27,728.0,Free,1,2.47,23.88,5.0,26.0
31481,Lucknow,Tier 2,2025-08-31,295.0,Premium,1,1.25,11.42,1.0,13.0
43763,Kochi,Tier 2,2025-11-30,205.0,Premium,0,1.0,27.84,2.0,13.0
1980,Delhi,Tier 1,2025-04-04,445.0,Premium,0,0.95,26.56,4.0,17.0
6589,Nagpur,Tier 2,2025-08-02,329.0,Free,1,0.97,5.06,4.0,13.0
20065,Chennai,Tier 1,2025-05-17,402.0,Free,1,0.91,24.67,4.0,15.0
15250,Mumbai,Tier 1,2025-02-16,496.0,Premium,0,1.24,23.69,1.0,18.0
19198,Kolkata,Tier 1,2025-04-12,436.0,Free,1,0.77,22.64,1.0,15.0
1843,Delhi,Tier 1,2025-04-02,451.0,Free,1,2.2,29.12,3.0,5.0
12132,Delhi,Tier 1,2025-12-15,193.0,Free,1,2.77,16.56,5.0,13.0
15704,Indore,Tier 2,2025-09-27,268.0,Free,1,1.18,13.87,4.0,6.0
25834,Bengaluru,Tier 1,2024-09-24,635.0,Free,1,0.67,36.71,2.0,11.0
46015,Delhi,Tier 1,2025-07-28,329.0,Family,1,0.4,13.68,5.0,17.0
22460,Patna,Tier 2,2025-12-21,185.0,Premium,1,2.56,23.16,4.0,13.0
35222,Kolkata,Tier 1,2023-02-17,1221.0,Free,1,2.7,21.18,4.0,20.0
45859,Hyderabad,Tier 1,2026-01-03,171.0,Family,1,1.01,26.1,3.0,11.0
123,Mumbai,Tier 1,2024-04-14,804.0,Free,1,0.98,12.79,3.0,18.0
36685,Kochi,Tier 2,2025-10-18,249.0,Free,1,1.46,14.45,1.0,17.0
34423,Chennai,Tier 1,2026-04-01,86.0,Premium,1,0.69,23.16,2.0,10.0
32577,Delhi,Tier 1,2026-01-25,147.0,Free,1,1.98,21.57,2.0,10.0
20384,Nagpur,Tier 2,2025-04-18,433.0,Free,1,0.89,24.17,2.0,12.0
15433,Coimbatore,Tier 2,2026-03-04,113.0,Free,0,1.7,18.08,4.0,9.0
44868,Delhi,Tier 1,2024-12-29,541.0,Family,0,1.93,12.42,4.0,13.0
26293,Mumbai,Tier 1,2025-08-30,299.0,Family,1,0.81,27.41,1.0,15.0
45628,Bengaluru,Tier 1,2025-10-24,242.0,Free,1,1.61,29.06,2.0,17.0
6724,Mumbai,Tier 1,2025-03-01,482.0,Premium,0,1.47,81.97,0.0,3.0
44565,Jaipur,Tier 2,2026-03-01,112.0,Free,1,0.85,20.38,2.0,15.0
4542,Mumbai,Tier 1,2025-06-11,381.0,Family,0,2.56,23.95,2.0,16.0
4007,Chennai,Tier 1,2026-01-12,162.0,Free,1,1.71,20.68,3.0,14.0
15783,Chennai,Tier 1,2025-02-24,482.0,Family,0,1.91,34.11,5.0,19.0
8713,Surat,Tier 2,2025-05-16,406.0,Free,1,1.61,24.98,0.0,10.0
23934,Ahmedabad,Tier 1,2026-03-06,113.0,Free,1,3.12,23.16,5.0,21.0
1404,Bengaluru,Tier 1,2026-03-12,104.0,Free,1,4.04,14.54,4.0,16.0
20663,Chennai,Tier 1,2025-11-26,211.0,Free,1,0.53,18.63,3.0,21.0
40335,Ahmedabad,Tier 1,2024-12-28,546.0,Free,1,2.17,30.21,4.0,10.0
23988,Delhi,Tier 1,2024-08-26,670.0,Premium,0,4.03,81.11,0.0,1.0
41915,Nagpur,Tier 2,2026-01-24,148.0,Free,1,0.61,16.54,3.0,8.0
19868,Delhi,Tier 1,2026-01-09,164.0,Premium,1,1.84,30.52,2.0,14.0
11249,Delhi,Tier 1,2026-03-30,87.0,Free,1,1.9,0.0,5.0,8.0
30880,Delhi,Tier 1,2024-05-24,759.0,Free,1,1.02,11.99,3.0,11.0
5055,Indore,Tier 2,2024-11-07,591.0,Family,0,1.96,27.31,5.0,9.0
41270,Pune,Tier 1,2025-08-02,327.0,Premium,1,0.76,20.59,4.0,210.0
8937,Delhi,Tier 1,2025-01-11,529.0,Free,1,1.72,30.25,2.0,15.0
22495,Patna,Tier 2,2025-03-05,479.0,Free,1,0.31,14.0,3.0,14.0
26953,Surat,Tier 2,2024-11-19,581.0,Family,1,1.02,15.02,1.0,17.0
32190,Bengaluru,Tier 1,2025-01-09,529.0,Premium,1,1.49,24.13,4.0,12.0
8163,Delhi,Tier 1,2025-08-30,299.0,Premium,0,3.18,25.82,4.0,10.0
34004,Ahmedabad,Tier 1,2025-06-07,385.0,Free,0,0.81,32.14,5.0,11.0
11678,Coimbatore,Tier 2,2024-10-24,605.0,Premium,0,5.62,23.16,0.0,1.0
37143,Coimbatore,Tier 2,2024-11-27,350.0,Premium,0,5.06,65.6,0.0,1.0
48451,Ahmedabad,Tier 1,2025-11-06,227.0,Free,1,0.93,31.8,4.0,20.0
19625,Mumbai,Tier 1,2025-01-03,538.0,Free,1,1.45,30.96,1.0,16.0
11443,Bengaluru,Tier 1,2025-01-29,511.0,Free,1,0.72,23.16,4.0,14.0
29327,Indore,Tier 2,2025-07-26,333.0,Free,1,4.24,30.31,1.0,10.0
30473,Pune,Tier 1,2025-07-20,342.0,Premium,0,4.08,78.94,0.0,5.0
5226,Hyderabad,Tier 1,2025-09-11,285.0,Premium,0,4.43,89.32,0.0,2.0
15721,Nagpur,Tier 2,2025-09-17,278.0,Premium,1,1.93,23.16,5.0,14.0
44531,Mumbai,Tier 1,2025-11-15,218.0,Free,1,1.91,29.89,4.0,11.0
16036,Nagpur,Tier 2,2025-06-04,385.0,Free,1,0.43,17.85,4.0,20.0
41651,Bengaluru,Tier 1,2025-01-19,519.0,Free,0,1.68,23.03,2.0,13.0
38364,Kolkata,Tier 1,2023-12-26,910.0,Free,1,1.75,25.88,4.0,21.0
22745,Kochi,Tier 2,2025-06-16,376.0,Free,1,1.57,7.48,4.0,12.0
36129,Indore,Tier 2,2024-03-25,824.0,Premium,1,2.58,19.89,6.0,10.0
2853,Indore,Tier 2,2025-10-10,350.0,Free,1,1.61,16.18,3.0,14.0
4403,Mumbai,Tier 1,2025-11-23,211.0,Free,0,1.04,31.02,4.0,15.0
15355,Mumbai,Tier 1,2024-12-08,565.0,Free,0,1.61,30.8,2.0,16.0
6894,Delhi,Tier 1,2026-01-13,162.0,Family,1,1.16,8.09,3.0,14.0
11528,Jaipur,Tier 2,2023-11-20,949.0,Premium,1,2.88,19.69,1.0,26.0
46085,Hyderabad,Tier 1,2025-08-31,350.0,Premium,1,2.67,12.49,4.0,14.0
20683,Chennai,Tier 1,2025-03-06,478.0,Free,1,1.32,22.71,3.0,11.0
35001,Delhi,Tier 1,2024-05-30,350.0,Free,1,2.07,27.58,1.0,11.0
26933,Nagpur,Tier 2,2025-11-16,218.0,Free,1,2.14,33.81,1.0,14.0
11093,Ahmedabad,Tier 1,2025-07-10,352.0,Free,1,1.43,24.08,2.0,14.0
24858,Hyderabad,Tier 1,2025-11-16,223.0,Family,1,0.63,13.0,2.0,14.0
19055,Mumbai,Tier 1,2025-07-12,350.0,Premium,1,2.45,20.05,0.0,10.0
32519,Pune,Tier 1,2025-11-29,207.0,Family,1,0.97,15.16,2.0,10.0
4130,Kochi,Tier 2,2026-01-21,350.0,Family,1,1.7,23.8,2.0,12.0
21815,Chennai,Tier 1,2024-07-01,726.0,Free,0,2.18,21.62,4.0,15.0
35286,Mumbai,Tier 1,2022-08-24,1403.0,Premium,0,2.95,78.51,0.0,5.0
686,Bengaluru,Tier 1,2026-02-25,121.0,Family,1,0.36,3.51,3.0,14.0
30050,Nagpur,Tier 2,2025-07-18,342.0,Family,1,2.92,23.16,4.0,11.0
46636,Hyderabad,Tier 1,2023-08-27,1032.0,Premium,0,3.53,82.51,0.0,3.0
46897,Pune,Tier 1,2026-01-12,164.0,Premium,1,1.09,20.37,5.0,20.0
18089,Hyderabad,Tier 1,2025-03-21,463.0,Free,1,4.3,10.48,3.0,16.0
11867,Bengaluru,Tier 1,2026-01-22,152.0,Premium,1,2.44,23.16,2.0,14.0
19363,Kolkata,Tier 1,2025-06-24,364.0,Family,1,1.79,25.83,3.0,16.0
22273,Bengaluru,Tier 1,2025-12-28,175.0,Premium,1,0.63,14.04,2.0,17.0
29940,Delhi,Tier 1,2024-02-06,870.0,Family,1,2.0,25.74,6.0,16.0
9105,Lucknow,Tier 2,2025-06-06,381.0,Free,1,2.58,20.42,1.0,14.0
15599,Jaipur,Tier 2,2024-02-23,350.0,Free,1,1.85,19.91,1.0,8.0
34185,Chennai,Tier 1,2024-12-04,570.0,Premium,1,4.66,24.06,5.0,10.0
19518,Delhi,Tier 1,2023-01-20,1253.0,Free,1,0.33,15.65,4.0,9.0
45412,Chennai,Tier 1,2025-05-23,396.0,Family,1,0.99,27.33,5.0,9.0
17336,Indore,Tier 2,2024-07-13,710.0,Premium,1,0.84,0.0,5.0,7.0
8515,Hyderabad,Tier 1,2024-11-02,599.0,Free,1,2.8,26.67,4.0,18.0
35755,Nagpur,Tier 2,2026-05-27,27.0,Free,1,0.99,8.05,2.0,13.0
2742,Nagpur,Tier 2,2024-09-15,645.0,Premium,0,3.21,71.67,0.0,3.0
24788,Delhi,Tier 1,2023-08-19,1037.0,Premium,0,3.09,87.56,0.0,3.0
33858,Bengaluru,Tier 1,2025-02-18,491.0,Premium,0,7.82,66.91,0.0,3.0
29933,Indore,Tier 2,2025-11-09,228.0,Free,1,1.57,32.26,3.0,12.0
28191,Surat,Tier 2,2024-06-27,728.0,Premium,0,3.55,74.65,0.0,6.0
48858,Lucknow,Tier 2,2024-01-06,899.0,Premium,0,5.81,75.3,0.0,3.0
6823,Chennai,Tier 1,2025-05-15,406.0,Premium,1,1.4,30.54,1.0,18.0
17170,Delhi,Tier 1,2025-08-20,311.0,Free,1,3.69,16.44,5.0,17.0
23051,Hyderabad,Tier 1,2025-09-08,289.0,Free,1,1.32,23.16,2.0,8.0
26909,Kochi,Tier 2,2024-01-24,885.0,Premium,1,2.49,30.97,2.0,16.0
22711,Kolkata,Tier 1,2025-02-06,504.0,Free,1,2.34,23.43,2.0,11.0
42142,Kochi,Tier 2,2025-03-28,452.0,Family,1,0.27,30.8,3.0,14.0
23497,Delhi,Tier 1,2024-02-29,846.0,Premium,0,2.28,67.2,0.0,3.0
44745,Lucknow,Tier 2,2025-10-27,241.0,Free,1,1.72,25.61,2.0,12.0
744,Mumbai,Tier 1,2025-09-24,271.0,Free,1,2.89,27.13,6.0,10.0
10713,Chennai,Tier 1,2023-08-08,1048.0,Free,1,2.11,28.15,1.0,13.0
28737,Chennai,Tier 1,2025-07-14,343.0,Free,1,2.29,26.06,5.0,18.0
32580,Kolkata,Tier 1,2026-04-17,69.0,Premium,1,3.62,20.51,4.0,11.0
