user_id,avg_daily_listening_hours,skip_rate_pct
68268,1.154,39.54
68269,1.77,22.37
68270,1.229,16.58
68271,1.266,21.73
68272,3.778,66.23
68273,,47.83
68274,,6.3
68275,5.457,28.61
68276,63.683,31.5
68277,1.34,52.94
68278,5.622,23.02
68279,2.692,36.33
68280,1.935,14.09
68281,0.239,20.65
68282,,27.09
68283,1.679,17.09
68284,1.954,65.6
68285,2.969,22.23
68286,3.582,50.05
68287,5.424,2.81
68288,0.863,
68289,1.199,23.94
68290,1.504,86.93
68291,1.355,43.38
68292,2.356,53.66
68293,2.008,18.59
68294,2.596,28.57
68295,3.024,57.53
68296,7.187,95.78
68297,,79.36
68298,2.383,20.14
68299,0.803,26.33
68300,2.469,37.8
68301,1.488,32.77
68302,3.211,100.0
68303,0.958,16.09
68304,5.635,4.49
68305,1.719,30.25
68306,3.074,6.68
68307,6.612,
68308,1.674,9.44
68309,3.99,16.22
68310,2.353,25.86
68311,1.172,12.73
68312,4.887,14.93
68313,0.794,35.55
68314,0.922,27.34
68315,,
68316,2.484,30.19
68317,3.015,31.94
68318,2.032,2.62
68319,1.377,43.83
68320,3.01,71.6
68321,0.842,56.81
68322,2.192,13.71
68323,3.081,8.65
68324,2.378,
68325,0.405,14.02
68326,0.275,20.7
68327,3.593,3.93
68328,4.047,49.84
68329,1.916,48.14
68330,2.935,77.95
68331,0.994,22.18
68332,1.78,27.74
68333,4.693,30.34
68334,2.455,16.54
68335,0.637,9.07
68336,0.391,26.31
68337,4.283,28.27
68338,,6.91
68339,0.714,22.72
68340,2.129,37.89
68341,1.317,47.09
68342,,29.66
68343,1.066,27.24
68344,1.839,28.51
68345,5.994,30.25
68346,5.246,50.31
68347,1.678,31.7
68348,0.592,33.0
68349,2.138,14.84
68350,0.565,18.75
68351,7.74,25.7
68352,1.523,37.32
68353,1.371,8.44
68354,0.681,18.09
68355,1.243,20.66
68356,2.064,35.41
68357,3.216,21.52
68358,1.497,24.12
68359,,4.56
68360,5.85,67.63
68361,1.222,6.59
68362,4.066,3.66
68363,0.597,5.85
68364,4.423,41.1
68365,1.164,32.18
68366,0.706,15.46
68367,1.889,57.21
68368,0.381,27.24
68369,1.891,53.5
68370,2.014,28.24
68371,3.443,10.03
68372,8.192,75.89
68373,1.682,12.65
68374,34.97,27.74
68375,4.149,22.47
68376,1.232,32.72
68377,3.537,41.98
68378,3.022,
68379,1.439,34.61
68380,0.514,18.74
68381,2.237,44.12
68382,2.498,17.8
68383,0.821,16.57
68384,1.315,2.5
68385,1.136,18.94
68386,3.963,
68387,1.299,8.78
68388,2.082,85.16
68389,1.906,14.31
68390,0.697,38.5
68391,0.965,2.7
68392,2.755,34.72
68393,1.748,29.25
68394,1.743,16.76
68395,3.742,16.92
68396,2.488,1.19
68397,4.002,32.72
68398,0.973,16.78
68399,2.038,10.31
68400,2.102,30.86
68401,1.036,35.28
68402,2.99,75.64
68403,3.635,61.03
68404,3.963,55.61
68405,1.747,33.81
68406,1.632,14.02
68407,1.386,20.48
68408,0.157,15.04
68409,2.726,25.45
68410,1.208,41.15
68411,2.074,47.31
68412,1.144,30.23
68413,0.355,44.24
68414,2.613,11.29
68415,1.8,21.22
68416,3.3,66.87
68417,0.482,22.04
68418,1.707,4.81
68419,3.916,64.36
68420,1.651,30.3
68421,1.286,
68422,0.227,8.36
68423,4.872,24.24
68424,0.975,47.59
68425,5.674,
68426,0.739,13.96
68427,2.026,25.91
68428,0.238,25.88
68429,1.336,55.64
68430,2.521,29.38
68431,4.534,52.47
68432,0.974,4.96
68433,0.968,4.32
68434,2.952,19.85
68435,4.059,
68436,4.309,53.69
68437,0.753,44.87
68438,1.19,61.61
68439,0.331,45.36
68440,6.338,5.96
68441,0.782,
68442,6.499,27.83
68443,8.79,69.39
68444,2.136,23.56
68445,1.687,28.7
68446,6.186,
68447,1.995,64.41
68448,2.925,1.45
68449,2.274,55.98
68450,3.444,11.88
68451,0.875,
68452,0.96,11.06
68453,3.377,24.6
68454,1.078,18.97
68455,1.28,9.75
68456,2.05,34.34
68457,2.654,4.95
68458,1.018,26.23
68459,,
68460,5.066,66.12
68461,1.027,-44.27
68462,4.966,7.17
68463,2.835,33.54
68464,0.465,8.01
68465,3.387,25.48
68466,,
68467,1.012,37.35
68468,5.286,54.31
68469,4.413,41.37
68470,37.751,9.57
68471,,18.68
68472,1.679,19.43
68473,1.916,
68474,1.087,70.3
68475,2.467,15.14
68476,1.924,10.35
68477,3.524,15.66
68478,1.128,74.75
68479,1.5,7.84
68480,0.312,55.4
68481,2.651,10.59
68482,14.543,31.08
68483,2.279,15.93
68484,1.98,13.77
68485,0.568,42.73
68486,1.966,5.63
68487,1.561,27.92
68488,1.937,20.63
68489,1.173,13.26
68490,1.685,38.6
68491,2.28,16.48
68492,14.859,39.49
68493,4.372,81.54
68494,,25.29
68495,,42.39
68496,2.511,5.19
68497,,60.96
68498,6.149,66.0
68499,1.072,33.23
68500,2.193,16.14
68501,0.563,48.93
68502,2.998,58.25
68503,1.585,2.28
68504,1.789,50.85
68505,3.73,30.11
68506,5.044,51.74
68507,5.255,15.34
68508,1.921,31.22
68509,1.537,17.0
68510,2.154,15.01
68511,3.061,12.02
68512,4.361,43.91
68513,2.33,27.15
68514,0.646,9.7
68515,0.403,26.1
68516,0.237,35.87
68517,0.628,7.05
68518,1.992,11.07
68519,,11.78
68520,,68.7
68521,1.963,41.6
68522,10.004,59.93
68523,1.236,18.54
68524,2.616,22.98
68525,0.794,
68526,1.786,15.54
68527,2.566,26.55
68528,0.516,9.89
68529,0.827,36.64
68530,1.619,13.18
68531,0.871,15.52
68532,1.062,54.0
68533,3.573,26.48
68534,1.229,38.95
68535,3.008,25.3
68536,3.994,20.21
68537,1.125,52.35
68538,1.981,21.23
68539,,55.95
68540,1.451,25.13
68541,0.267,14.25
68542,11.774,28.11
68543,3.752,53.11
68544,4.237,22.94
68545,2.265,6.35
68546,0.958,26.73
68547,0.484,19.16
68548,0.724,70.66
68549,1.063,19.03
68550,0.87,13.5
68551,5.561,12.96
68552,2.08,9.89
68553,0.86,17.9
68554,3.726,38.65
68555,1.187,31.6
68556,0.214,14.47
68557,0.995,29.52
68558,0.928,43.0
68559,1.381,59.06
68560,10.675,76.49
68561,1.468,27.21
68562,2.526,10.47
68563,1.153,30.14
68564,0.919,15.7
68565,7.892,58.07
68566,1.924,25.25
68567,2.12,21.36
68568,4.067,17.67
68569,1.923,20.08
68570,2.106,33.15
68571,0.528,
68572,4.914,29.81
68573,4.671,40.87
68574,1.799,8.79
68575,1.336,16.26
68576,,42.02
68577,9.739,58.04
68578,,45.88
68579,0.715,33.34
68580,1.572,24.21
68581,1.439,12.02
68582,1.456,
68583,0.235,28.36
68584,0.55,10.19
68585,2.138,15.96
68586,0.953,18.06
68587,0.536,60.01
68588,3.314,4.3
68589,2.332,8.6
68590,6.403,22.59
68591,1.569,27.15
68592,4.148,
68593,1.775,48.27
68594,7.262,29.06
68595,,10.03
68596,2.658,17.78
68597,4.316,
68598,1.075,32.3
68599,1.99,17.45
68600,2.768,7.62
68601,2.417,28.05
68602,3.386,17.53
68603,,25.68
68604,1.253,
68605,3.193,50.12
68606,2.628,43.89
68607,,41.09
68608,0.789,100.0
68609,4.144,39.41
68610,1.406,41.21
68611,1.69,12.52
68612,3.885,15.18
68613,,165.68
68614,2.02,56.18
68615,2.367,22.2
68616,2.168,15.59
68617,0.717,23.57
68618,0.93,23.43
68619,0.423,48.49
68620,0.844,65.46
68621,0.339,55.95
68622,3.106,33.19
68623,1.716,9.36
68624,1.406,15.71
68625,1.049,29.71
68626,,16.76
68627,3.232,39.96
68628,1.847,18.57
68629,2.19,6.38
68630,3.177,60.69
68631,1.181,14.03
68632,3.297,4.05
68633,0.315,12.73
68634,2.506,34.97
68635,64.344,20.04
68636,0.67,36.4
68637,2.303,27.67
68638,1.865,17.4
68639,3.682,13.5
68640,0.972,15.03
68641,0.983,
68642,1.621,3.42
68643,0.458,12.1
68644,6.573,73.96
68645,0.676,45.67
68646,2.44,28.3
68647,1.446,23.08
68648,2.831,57.7
68649,0.769,25.95
68650,0.894,17.95
68651,0.598,44.84
68652,3.921,30.32
68653,0.591,
68654,,49.09
68655,2.095,20.12
68656,0.447,4.49
68657,1.451,32.51
68658,1.435,43.36
68659,8.157,
68660,2.131,38.99
68661,2.217,2.55
68662,1.77,22.39
68663,1.359,14.19
68664,,45.67
68665,0.91,21.56
68666,0.961,21.97
68667,0.869,18.3
68668,6.435,10.68
68669,1.799,50.81
68670,1.946,39.96
68671,3.35,49.06
68672,1.454,28.14
68673,11.17,48.31
68674,0.931,20.07
68675,8.067,97.99
68676,1.846,14.15
68677,1.48,51.96
68678,1.719,55.24
68679,0.376,22.31
68680,11.888,38.48
68681,4.589,44.37
68682,1.695,19.66
68683,1.642,31.34
68684,1.838,16.48
68685,0.445,12.04
68686,3.291,26.87
68687,4.199,58.49
68688,0.111,26.4
68689,0.409,6.28
68690,1.501,15.27
68691,0.606,47.18
68692,2.339,45.89
68693,2.076,4.61
68694,0.711,33.5
68695,2.502,24.88
68696,,
68697,1.641,37.91
68698,4.11,35.76
68699,1.613,10.27
68700,8.907,36.04
68701,2.482,40.93
68702,2.409,28.33
68703,5.008,39.29
68704,0.2,13.66
68705,2.695,35.88
68706,2.52,17.29
68707,2.736,10.29
68708,2.908,53.46
68709,0.736,3.81
68710,2.016,12.9
68711,2.565,19.44
68712,4.909,23.29
68713,1.355,25.05
68714,4.042,74.64
68715,2.363,8.82
68716,2.157,14.69
68717,3.422,81.17
68718,6.326,77.8
68719,2.026,11.26
68720,0.987,9.53
68721,2.546,29.67
68722,,11.15
68723,4.155,40.72
68724,1.906,47.68
68725,4.116,13.94
68726,0.583,6.63
68727,1.677,24.68
68728,5.34,33.52
68729,6.318,33.09
68730,2.494,30.5
68731,5.104,
68732,2.085,13.91
68733,1.141,34.31
68734,5.151,10.29
68735,2.419,22.93
68736,1.818,
68737,1.331,54.22
68738,2.022,11.61
68739,0.434,26.69
68740,0.839,6.48
68741,4.284,45.05
68742,3.938,33.68
68743,1.644,11.91
68744,1.966,24.35
68745,0.888,42.19
68746,1.811,19.75
68747,7.951,43.79
68748,0.83,7.17
68749,,23.59
68750,15.551,30.15
68751,10.28,
68752,1.758,14.55
68753,1.907,40.63
68754,0.641,
68755,2.406,32.97
68756,0.539,80.32
68757,0.838,8.51
68758,14.593,25.21
68759,0.707,11.12
68760,8.469,27.91
68761,2.078,36.05
68762,2.629,29.73
68763,0.615,
68764,1.828,39.29
68765,1.246,30.39
68766,2.172,55.13
68767,1.018,30.45
68768,1.033,13.12
68769,0.923,6.86
68770,1.15,15.96
68771,3.677,27.31
68772,2.091,45.96
68773,2.611,40.86
68774,1.981,6.53
68775,2.896,8.28
68776,2.264,-42.2
68777,4.249,23.09
68778,6.282,29.4
68779,2.192,26.39
68780,1.341,12.45
68781,6.229,25.47
68782,0.471,30.58
68783,2.239,6.34
68784,2.1,60.62
68785,2.59,33.2
68786,1.423,12.63
68787,3.2,
68788,1.215,46.52
68789,6.247,71.97
68790,55.816,191.06
68791,1.121,45.48
68792,0.673,
68793,3.25,14.43
68794,0.622,14.38
68795,25.55,37.32
68796,8.065,19.4
68797,1.09,25.4
68798,0.464,32.57
68799,,27.65
68800,7.086,27.72
68801,2.839,23.77
68802,1.685,3.91
68803,0.78,16.92
68804,0.19,
68805,0.822,5.26
68806,0.99,11.45
68807,2.242,14.62
68808,,45.03
68809,2.714,15.22
68810,1.783,52.07
68811,4.423,26.87
68812,4.663,15.06
68813,0.673,
68814,1.605,37.93
68815,1.782,13.08
68816,2.026,16.25
68817,0.408,38.37
68818,,3.51
68819,5.27,13.01
68820,1.247,23.09
68821,3.53,38.62
68822,1.327,8.01
68823,2.07,48.02
68824,3.023,51.89
68825,1.592,26.06
68826,63.851,28.43
68827,0.57,38.0
68828,1.932,9.12
68829,5.028,59.81
68830,4.87,14.01
68831,,28.0
68832,0.5,9.58
68833,1.02,30.2
68834,,39.49
68835,3.01,13.95
68836,2.649,
68837,0.707,23.32
68838,0.761,24.08
68839,5.395,28.08
68840,3.303,30.7
68841,1.613,11.75
68842,2.535,11.44
68843,2.262,
68844,3.597,60.9
68845,0.215,39.53
68846,0.438,33.94
68847,5.121,27.02
68848,2.241,55.04
68849,6.763,72.57
68850,,73.86
68851,0.98,9.28
68852,1.128,19.34
68853,0.43,19.25
68854,5.624,78.22
68855,5.637,61.22
68856,5.185,60.28
68857,4.656,62.18
68858,0.673,17.64
68859,2.491,24.21
68860,,24.84
68861,1.73,23.42
68862,0.765,25.54
68863,1.68,16.83
68864,2.262,14.63
68865,4.879,52.46
68866,,29.72
68867,2.627,51.57
68868,1.966,29.2
68869,1.531,15.6
68870,0.81,61.62
68871,1.124,34.68
68872,2.449,17.5
68873,9.723,51.03
68874,1.162,17.84
68875,5.485,64.04
68876,1.911,9.57
68877,1.723,5.79
68878,1.871,19.82
68879,,41.37
68880,4.181,55.16
68881,3.458,38.37
68882,0.353,62.65
68883,1.59,30.59
68884,1.544,37.63
68885,2.347,5.61
68886,4.035,22.06
68887,1.614,59.3
68888,4.792,49.81
68889,5.331,32.0
68890,3.927,56.62
68891,0.794,14.56
68892,2.621,35.99
68893,6.19,20.39
68894,4.43,20.11
68895,1.975,9.53
68896,3.72,32.28
68897,2.189,42.51
68898,1.56,33.15
68899,0.64,87.33
68900,0.617,21.3
68901,14.97,45.03
68902,7.279,9.54
68903,8.255,100.0
68904,4.869,32.85
68905,9.928,71.9
68906,10.611,41.23
68907,3.79,8.14
68908,0.735,22.33
68909,2.575,24.48
68910,3.383,45.67
68911,3.256,44.3
68912,0.509,29.45
68913,3.052,2.74
68914,,19.13
68915,,25.82
68916,1.896,43.69
68917,0.11,28.4
68918,1.36,18.48
68919,1.739,27.1
68920,2.718,34.5
68921,1.578,15.29
68922,2.224,35.23
68923,1.881,28.91
68924,2.223,41.87
68925,0.398,19.07
68926,2.006,30.01
68927,2.334,38.74
68928,0.9,26.55
68929,1.397,46.6
68930,1.491,54.66
68931,0.897,46.56
68932,,36.1
68933,3.294,27.34
68934,2.687,18.07
68935,0.355,12.44
68936,1.334,41.89
68937,1.067,36.9
68938,,8.6
68939,,53.14
68940,0.157,38.13
68941,2.282,9.38
68942,0.868,19.56
68943,1.809,51.64
68944,4.919,65.11
68945,1.536,29.73
68946,4.279,57.22
68947,,13.31
68948,1.166,11.68
68949,2.89,
68950,2.082,38.41
68951,0.513,30.76
68952,0.762,6.16
68953,66.036,95.66
68954,4.361,39.74
68955,1.416,18.9
68956,3.673,39.64
68957,0.41,13.26
68958,1.523,27.18
68959,1.743,1.84
68960,5.822,44.54
68961,1.26,34.86
68962,4.21,29.82
68963,,10.85
68964,2.28,18.51
68965,4.59,28.82
68966,4.628,34.61
68967,1.845,32.03
68968,1.932,4.5
68969,0.806,31.38
68970,1.617,30.11
68971,0.255,
68972,2.918,14.07
68973,2.688,36.98
68974,1.421,43.15
68975,6.212,83.55
68976,2.065,4.17
68977,,20.49
68978,1.206,44.51
68979,1.983,17.55
68980,6.945,55.07
68981,1.189,39.53
68982,2.2,16.33
68983,3.967,23.75
68984,3.253,5.27
68985,0.904,37.41
68986,1.519,11.38
68987,3.98,
68988,5.676,31.04
68989,4.635,18.08
68990,2.228,27.8
68991,2.599,35.65
68992,0.462,27.42
68993,0.415,27.83
68994,2.664,41.73
68995,6.036,41.08
68996,0.794,42.27
68997,1.664,
68998,1.126,31.42
68999,0.196,53.13
69000,0.712,27.3
69001,,
69002,6.887,12.91
69003,4.685,39.23
69004,5.81,32.25
69005,3.142,29.71
69006,4.723,24.09
69007,0.951,34.81
69008,0.692,29.48
69009,0.839,32.54
69010,2.259,14.56
69011,4.152,29.18
69012,0.627,
69013,1.855,6.07
69014,1.067,39.16
69015,5.487,25.04
69016,1.452,39.53
69017,0.516,
69018,3.494,15.39
69019,0.305,
69020,1.711,21.13
69021,0.244,17.07
69022,0.981,1.47
69023,1.519,71.48
69024,4.539,21.45
69025,0.776,30.7
69026,3.573,33.29
69027,0.543,32.27
69028,2.857,41.07
69029,1.889,36.59
69030,,74.19
69031,7.151,75.06
69032,6.239,44.11
69033,1.084,12.29
69034,4.455,98.37
69035,8.467,55.21
69036,4.007,
69037,1.818,20.45
69038,8.722,39.21
69039,2.484,31.21
69040,3.182,47.45
69041,0.622,38.36
69042,1.325,51.22
69043,4.683,32.47
69044,2.303,21.63
69045,1.312,5.94
69046,3.171,19.34
69047,2.339,43.13
69048,0.887,19.97
69049,3.778,22.76
69050,,43.12
69051,,10.92
69052,1.49,32.34
69053,4.302,29.48
69054,7.488,31.11
69055,1.369,35.52
69056,4.74,19.67
69057,1.717,11.88
69058,0.594,
69059,68.959,40.38
69060,,4.15
69061,1.824,30.5
69062,4.45,23.6
69063,1.645,
69064,2.091,29.06
69065,2.793,33.95
69066,2.176,
69067,1.019,31.59
69068,1.386,51.35
69069,2.139,49.93
69070,3.742,21.23
69071,0.414,51.15
69072,2.739,5.17
69073,4.138,17.22
69074,,36.53
69075,1.54,42.82
69076,4.188,0.68
69077,1.846,43.05
69078,2.889,58.51
69079,5.571,39.65
69080,2.527,27.44
69081,1.064,30.9
69082,5.845,19.54
69083,0.539,14.91
69084,1.806,44.76
69085,3.674,6.97
69086,3.5,51.49
69087,1.68,3.36
69088,1.479,6.09
69089,4.154,38.08
69090,1.6,18.52
69091,,37.92
69092,0.36,58.44
69093,3.559,15.18
69094,0.473,54.5
69095,0.38,41.24
69096,2.4,21.98
69097,0.759,14.38
69098,3.68,79.98
69099,0.28,10.52
69100,2.634,8.16
69101,3.269,37.43
69102,2.007,50.23
69103,0.956,54.38
69104,1.656,29.69
69105,7.675,12.14
69106,1.064,35.42
69107,1.859,14.18
69108,0.639,42.18
69109,0.59,24.17
69110,,34.83
69111,0.969,
69112,1.77,32.55
69113,2.315,14.45
69114,9.771,25.08
69115,0.416,27.33
69116,2.299,15.78
69117,6.064,25.71
69118,63.911,53.69
69119,,15.65
69120,0.388,47.77
69121,3.979,19.87
69122,0.879,6.42
69123,4.246,44.4
69124,0.532,11.22
69125,2.034,7.96
69126,1.354,13.68
69127,9.345,33.45
69128,0.304,15.28
69129,1.852,27.17
69130,1.129,30.99
69131,0.437,12.86
69132,0.311,47.68
69133,6.49,44.11
69134,2.702,19.74
69135,2.544,28.81
69136,3.237,26.81
69137,2.595,8.47
69138,4.962,48.2
69139,2.356,38.62
69140,7.27,30.76
69141,1.943,72.66
69142,1.398,22.08
69143,0.792,
69144,1.389,
69145,0.673,14.83
69146,2.19,10.79
69147,0.97,26.6
69148,3.821,27.81
69149,1.759,10.06
69150,3.228,45.95
69151,1.26,4.12
69152,2.188,30.17
69153,4.235,13.15
69154,3.042,37.13
69155,4.955,7.91
69156,0.595,16.62
69157,4.792,15.84
69158,0.696,18.84
69159,2.314,42.69
69160,4.494,47.6
69161,3.056,8.65
69162,2.906,
69163,1.14,18.32
69164,0.875,19.75
69165,2.255,26.5
69166,3.167,14.69
69167,1.792,5.14
69168,1.724,43.53
69169,0.306,
69170,1.724,16.95
69171,2.41,15.88
69172,7.318,26.87
69173,1.621,26.9
69174,2.416,29.27
69175,3.407,20.91
69176,2.237,11.11
69177,2.113,59.21
69178,0.669,1.21
69179,7.929,26.99
69180,3.369,13.76
69181,6.068,76.29
69182,0.192,40.26
69183,0.648,
69184,1.391,69.07
69185,1.058,29.74
69186,2.149,30.7
69187,1.377,
69188,0.444,25.53
69189,2.744,38.09
69190,1.407,12.85
69191,1.314,8.3
69192,65.402,27.74
69193,4.073,36.23
69194,2.715,37.7
69195,1.739,
69196,1.257,35.61
69197,3.684,54.75
69198,3.03,4.48
69199,4.389,34.34
69200,2.434,65.79
69201,1.037,14.05
69202,1.044,10.76
69203,0.607,18.14
69204,0.66,22.62
69205,2.022,29.38
69206,1.303,36.63
69207,1.731,14.13
69208,0.786,26.89
69209,0.834,8.51
69210,1.191,42.99
69211,5.983,37.59
69212,68.397,53.24
69213,,5.02
69214,3.506,18.32
69215,0.627,13.43
69216,2.382,
69217,1.801,35.36
69218,3.812,17.52
69219,0.987,
69220,2.007,8.58
69221,3.331,22.57
69222,4.882,6.6
69223,2.562,13.63
69224,,49.24
69225,2.143,66.66
69226,0.37,44.42
69227,0.782,21.97
69228,4.26,28.3
69229,1.16,57.94
69230,3.211,79.89
69231,0.682,13.48
69232,2.806,45.14
69233,11.374,37.49
69234,,41.8
69235,9.273,25.47
69236,2.026,17.43
69237,0.785,23.64
69238,3.32,71.45
69239,2.679,20.99
69240,0.415,
69241,0.313,20.37
69242,1.507,32.79
69243,0.509,34.08
69244,1.297,17.09
69245,0.418,49.67
69246,3.755,20.8
69247,0.894,21.96
69248,1.161,12.43
69249,0.298,28.91
69250,0.809,4.33
69251,2.17,28.97
69252,1.155,5.57
69253,3.68,22.1
69254,,10.86
69255,1.341,25.76
69256,5.847,16.88
69257,3.667,18.9
69258,1.885,10.28
69259,2.503,
69260,2.236,65.89
69261,4.966,66.79
69262,3.001,47.32
69263,1.157,13.03
69264,0.356,18.98
69265,1.691,27.25
69266,1.908,58.11
69267,0.423,25.12
69268,,20.3
69269,1.491,44.3
69270,1.056,24.21
69271,1.555,19.95
69272,3.385,30.22
69273,,
69274,1.757,24.38
69275,5.335,94.75
69276,3.014,8.37
69277,0.966,40.32
69278,1.351,9.89
69279,4.957,30.73
69280,0.719,4.68
69281,0.648,36.88
69282,1.356,17.81
69283,,4.92
69284,1.98,30.05
69285,7.999,48.98
69286,2.289,24.3
69287,2.64,29.48
69288,0.59,26.11
69289,1.502,
69290,2.497,24.45
69291,2.308,36.03
69292,2.647,29.91
69293,0.239,8.16
69294,2.671,9.27
69295,3.224,55.08
69296,5.705,85.2
69297,0.601,20.39
69298,1.606,14.07
69299,1.075,26.57
69300,3.032,42.48
69301,0.776,5.81
69302,4.353,44.32
69303,6.02,41.42
69304,2.735,41.71
69305,1.491,17.67
69306,2.351,27.19
69307,1.666,53.93
69308,1.399,33.68
69309,0.459,11.22
69310,1.474,35.01
69311,2.655,59.2
69312,2.861,9.55
69313,1.001,13.54
69314,3.971,31.12
69315,1.873,15.26
69316,1.951,24.34
69317,1.919,12.67
69318,4.872,69.27
69319,2.493,49.72
69320,,16.78
69321,3.529,30.34
69322,1.272,31.21
69323,6.212,32.19
69324,11.281,36.06
69325,0.6,54.49
69326,2.373,7.11
69327,0.957,59.5
69328,4.737,7.22
69329,1.175,58.59
69330,0.274,
69331,2.979,43.59
69332,2.511,32.1
69333,5.222,38.45
69334,3.888,60.59
69335,1.699,23.84
69336,1.12,68.79
69337,3.488,18.17
69338,4.548,26.08
69339,6.876,76.13
69340,1.405,9.37
69341,3.406,37.16
69342,2.975,30.74
69343,1.697,44.37
69344,,19.88
69345,3.303,3.31
69346,1.677,24.64
69347,2.005,31.09
69348,0.676,14.3
69349,3.613,56.45
69350,6.19,41.04
69351,1.343,30.66
69352,2.956,32.85
69353,2.911,50.42
69354,0.815,34.72
69355,2.432,11.14
69356,60.019,21.13
69357,1.288,42.81
69358,3.182,11.22
69359,1.003,7.61
69360,0.725,19.36
69361,1.149,28.28
69362,2.52,55.12
69363,11.808,23.35
69364,2.709,10.35
69365,1.511,11.84
69366,2.924,14.17
69367,4.023,
69368,,47.93
69369,3.567,21.83
69370,0.657,16.28
69371,1.262,28.69
69372,1.091,27.54
69373,0.156,36.81
69374,1.81,16.81
69375,4.388,40.62
69376,4.52,19.43
69377,4.086,40.0
69378,0.707,25.51
69379,4.041,1.68
69380,0.507,35.68
69381,1.514,15.05
69382,2.125,22.62
69383,,40.17
69384,0.652,14.62
69385,2.806,31.62
69386,2.107,79.88
69387,1.354,48.37
69388,1.765,44.19
69389,1.298,52.61
69390,0.516,29.7
69391,3.659,22.68
69392,1.005,25.98
69393,3.031,44.82
69394,2.983,50.21
69395,0.791,20.1
69396,6.529,53.38
69397,12.818,48.4
69398,0.602,
69399,3.206,14.29
69400,1.672,42.95
69401,5.547,53.05
69402,3.861,31.63
69403,0.998,
69404,5.537,
69405,0.948,35.96
69406,5.702,50.24
69407,0.81,30.08
69408,0.835,6.89
69409,4.085,55.73
69410,1.318,19.2
69411,4.158,56.06
69412,0.299,14.4
69413,0.819,12.66
69414,3.65,26.8
69415,6.985,54.19
69416,0.296,16.75
69417,4.27,17.0
69418,0.827,41.02
69419,0.918,14.71
69420,1.454,33.69
69421,0.277,50.92
69422,3.1,14.87
69423,2.298,23.09
69424,8.341,63.44
69425,4.258,38.23
69426,7.782,73.83
69427,2.417,19.67
69428,4.052,33.76
69429,2.494,37.29
69430,0.552,7.24
69431,,18.68
69432,2.231,8.19
69433,1.764,25.43
69434,4.809,42.66
69435,2.127,59.32
69436,5.847,52.76
69437,6.546,67.95
69438,1.377,8.06
69439,1.988,9.17
69440,4.305,14.6
69441,3.581,51.03
69442,,25.35
69443,1.94,66.77
69444,0.704,28.64
69445,2.04,23.8
69446,2.098,53.08
69447,2.507,1.86
69448,1.845,18.98
69449,1.121,13.52
69450,8.303,15.68
69451,1.744,22.67
69452,1.647,50.71
69453,2.662,19.34
69454,1.841,10.03
69455,0.347,43.06
69456,0.411,23.21
69457,3.438,23.01
69458,6.846,36.77
69459,1.344,38.03
69460,3.223,40.16
69461,1.215,27.05
69462,1.623,
69463,3.535,25.32
69464,6.867,52.63
69465,2.845,29.89
69466,0.196,5.63
69467,2.771,49.77
69468,3.608,6.0
69469,2.614,61.93
69470,3.237,7.4
69471,0.533,7.15
69472,4.274,17.94
69473,3.332,26.83
69474,1.436,2.17
69475,3.881,21.74
69476,6.865,42.22
69477,4.407,58.48
69478,2.754,23.79
69479,,27.65
69480,7.038,41.54
69481,1.55,18.76
69482,2.427,42.62
69483,1.706,98.21
69484,1.543,18.44
69485,0.861,23.05
69486,2.807,12.56
69487,3.149,-37.6
69488,1.749,16.28
69489,5.426,50.68
69490,8.614,85.57
69491,0.938,25.62
69492,1.038,42.99
69493,2.825,23.82
69494,1.083,31.07
69495,1.587,12.1
69496,0.793,46.54
69497,1.714,37.74
69498,0.943,7.57
69499,1.432,13.11
69500,0.473,12.33
69501,0.854,35.61
69502,1.449,11.52
69503,1.21,25.36
69504,0.584,49.75
69505,,22.88
69506,2.712,9.56
69507,3.946,59.78
69508,0.967,0.51
69509,0.479,31.68
69510,1.444,48.07
69511,5.407,34.29
69512,4.125,90.97
69513,1.938,18.93
69514,1.514,42.92
69515,1.058,35.33
69516,2.097,27.26
69517,3.179,
69518,4.053,42.93
69519,11.794,53.24
69520,5.504,56.05
69521,0.349,69.05
69522,2.298,58.44
69523,7.269,55.06
69524,2.202,47.98
69525,1.584,21.14
69526,,30.83
69527,1.376,36.02
69528,0.294,49.11
69529,1.47,5.25
69530,3.702,12.96
69531,3.101,62.48
69532,,47.03
69533,3.239,11.31
69534,2.807,9.87
69535,0.338,26.09
69536,5.618,35.16
69537,6.164,21.24
69538,0.861,24.13
69539,4.662,17.26
69540,5.137,25.12
69541,0.9,60.68
69542,2.039,27.92
69543,1.2,39.87
69544,0.877,
69545,0.403,35.32
69546,3.866,22.76
69547,1.062,35.89
69548,3.563,
69549,0.55,18.28
69550,1.581,61.8
69551,8.153,25.54
69552,2.251,25.0
69553,3.409,39.07
69554,3.284,33.03
69555,3.026,35.94
69556,0.66,42.95
69557,0.871,11.88
69558,2.355,17.08
69559,0.668,32.04
69560,1.251,12.47
69561,0.235,17.01
69562,4.786,45.54
69563,0.96,39.84
69564,2.679,35.02
69565,2.155,19.81
69566,1.328,40.17
69567,1.412,25.84
69568,3.607,30.42
69569,2.547,7.86
69570,3.383,27.22
69571,1.881,27.48
69572,1.121,10.78
69573,2.657,2.76
69574,0.193,18.52
69575,0.291,14.73
69576,1.7,12.62
